kept_index,curve_id,doi,doi_dir,top_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,csv_path,max_x_hours,abs_max_pce,pce_at_200h,norm_pce_at_200h,delta_pce_rel_pct,max_pce_source,max_pce_bin,max_pce_bin_index,max_pce_bin_absolute,max_pce_bin_absolute_index,som_cluster_id,som_coord
1146,1170,10.1016/j.optmat.2020.110377,10.1016_j.optmat.2020.110377,x_time_h,Fig4_whole_pce,Fig4,Fig4,,Series_3,P3HT,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT__Series_3.csv,502.8636168376838,0.9941881919731312,0.4740737491985231,0.4761546552181244,52.3845329284668,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1147,1171,10.1016/j.optmat.2020.110794,10.1016_j.optmat.2020.110794,x_time_h,Fig7_A_stability_performance_curve,Fig7_A,Fig7,_A,Series_1,RT,x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__RT__Series_1.csv,397.08513717555803,0.9881560637355343,0.3948837039729699,0.41858044266700745,58.14196014404297,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1148,1172,10.1016/j.optmat.2020.110794,10.1016_j.optmat.2020.110794,x_time_h,Fig7_A_stability_performance_curve,Fig7_A,Fig7,_A,Series_2,55,x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__55__Series_2.csv,397.75572161330706,0.9948220453059002,0.8437264630442733,0.8479114770889282,15.208852767944336,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1149,1173,10.1016/j.orgel.2016.05.004,10.1016_j.orgel.2016.05.004,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,spiro-OMeTAD,x_time_h/10.1016_j.orgel.2016.05.004/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.orgel.2016.05.004__Fig5__B__stability_performance_curve_pce__spiro-OMeTAD__Series_1.csv,238.69744120037362,0.9948255731705646,0.5206250526676496,0.5224623680114746,47.753761291503906,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1150,1174,10.1016/j.orgel.2018.05.030,10.1016_j.orgel.2018.05.030,x_time_h,Fig6_C_density_of_states,Fig6_C,Fig6,_C,Series_2,Reference,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted/10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states__Reference__Series_2.csv,521.9795003447712,1.0034062957300547,0.9602992883044443,0.957080066204071,4.291993141174316,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1151,1175,10.1016/j.orgel.2018.09.045,10.1016_j.orgel.2018.09.045,x_time_h,Fig6_B_mppt_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,Spiro-OMeTAD,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,489.842290177882,0.9149237469564078,0.41810040901081236,0.5628070831298828,43.71929168701172,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1152,1176,10.1016/j.orgel.2019.03.002,10.1016_j.orgel.2019.03.002,x_time_h,Fig6_whole_stability,Fig6,Fig6,,Series_2,C₆₀,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted/10.1016_j.orgel.2019.03.002__Fig6__whole__stability__C₆₀__Series_2.csv,694.106842290298,1.0023077301175125,0.8855749021208501,0.8833317756652832,11.66682243347168,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1153,1177,10.1016/j.orgel.2019.07.004,10.1016_j.orgel.2019.07.004,x_time_h,Fig4_E_stability,Fig4_E,Fig4,_E,Series_1,CdS_PCBM,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__CdS_PCBM__Series_1.csv,503.4134899703641,14.235126705784658,13.551536156068956,0.9549897313117981,4.5010271072387695,absolute,Q5,4,Q2,1,0,"(0,0)"
1154,1178,10.1016/j.orgel.2019.07.004,10.1016_j.orgel.2019.07.004,x_time_h,Fig4_E_stability,Fig4_E,Fig4,_E,Series_2,Cds,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__Cds__Series_2.csv,479.87560949080597,11.97073300985139,11.329866869492918,0.95000821352005,4.999178886413574,absolute,Q5,4,Q1,0,0,"(0,0)"
1155,1179,10.1016/j.orgel.2019.105396,10.1016_j.orgel.2019.105396,x_time_h,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_1,in_air,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105396__Fig4__A__stability_performance_curve_pce__in_air__Series_1.csv,212.78665957373113,17.77903207865444,12.811793929645956,0.7373408675193787,26.265913009643555,absolute,Q5,4,Q3,2,2,"(1,0)"
1156,1180,10.1016/j.orgel.2019.105490,10.1016_j.orgel.2019.105490,x_time_h,Fig9_F_stability_performance_curve_pce,Fig9_F,Fig9,_F,Series_1,WO,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce__WO__Series_1.csv,1429.8137382706987,11.758017669453965,9.731379631284621,0.8642974495887756,13.570255279541016,absolute,Q5,4,Q1,0,2,"(1,0)"
1157,1181,10.1016/j.orgel.2019.105573,10.1016_j.orgel.2019.105573,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_1,PC61BM,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,430.78156081567596,0.9995832250757499,0.9496871748917721,0.9537355899810791,4.62644100189209,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1158,1182,10.1016/j.orgel.2019.105573,10.1016_j.orgel.2019.105573,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,PC61BM_BIZ,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM_BIZ__Series_2.csv,427.6451692025326,1.0051272306517474,0.9847992102064231,0.9816884398460388,1.8311560153961182,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1159,1183,10.1016/j.orgel.2020.105627,10.1016_j.orgel.2020.105627,x_time_h,Fig6_whole_stability_performance_curve_pce,Fig6,Fig6,,Series_1,w_o_NH₄F,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.csv,454.00272001883553,99.47979158547149,73.19885426987159,0.7380144000053406,26.19856071472168,absolute,Q5,4,Q5,4,2,"(1,0)"
1160,1184,10.1016/j.orgel.2020.105937,10.1016_j.orgel.2020.105937,x_time_h,Fig3_E_stability_performance_curve_pce,Fig3_E,Fig3,_E,Series_1,Pristine,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__Pristine__Series_1.csv,492.6601708589954,0.9957086724019516,0.9450051658102553,0.949077308177948,5.092268943786621,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1161,1185,10.1016/j.orgel.2020.105937,10.1016_j.orgel.2020.105937,x_time_h,Fig3_E_stability_performance_curve_pce,Fig3_E,Fig3,_E,Series_2,KF,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__KF__Series_2.csv,488.42605458142026,1.0053664831813223,0.9739785981483675,0.9712636470794678,2.8736352920532227,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1162,1186,10.1016/j.orgel.2020.106052,10.1016_j.orgel.2020.106052,x_time_h,Fig4_F_stability_performance_curve,Fig4_F,Fig4,_F,Series_2,Control,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.csv,788.3720292689964,1.002814120632072,0.8230182744337353,0.839110791683197,16.08892059326172,pre-normalised,Q3,2,n/a,-1,2,"(1,0)"
1163,1187,10.1016/j.orgel.2021.106310,10.1016_j.orgel.2021.106310,x_time_h,Fig6_B_stability_performance_curve,Fig6_B,Fig6,_B,Series_2,0_mg,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted/10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve__0_mg__Series_2.csv,1077.773228756807,0.9979297620184834,0.9886321632350155,0.9906755685806274,0.9324431419372559,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1164,1188,10.1016/j.physb.2020.412124,10.1016_j.physb.2020.412124,x_time_h,Fig11_A_stability_performance_curve_pce,Fig11_A,Fig11,_A,Series_1,X60WLi-TFSI,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce__X60WLi-TFSI__Series_1.csv,829.0768037127082,16.98755324369474,16.593847478766225,0.9765121340751648,2.3487865924835205,absolute,Q5,4,Q3,2,0,"(0,0)"
1165,1189,10.1016/j.rser.2021.111608,10.1016_j.rser.2021.111608,x_time_h,Fig23_B_stability_performance_curve_pce,Fig23_B,Fig23,_B,Series_2,PsCw_O_encapsulation,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce__PsCw_O_encapsulation__Series_2.csv,2094.247515167192,1.001449771593724,0.11136503171984358,0.11103091388940811,88.89690399169922,pre-normalised,Q3,2,n/a,-1,3,"(1,1)"
1166,1190,10.1016/j.rser.2021.111608,10.1016_j.rser.2021.111608,x_time_h,Fig25_C_stability_performance_curve_pce,Fig25_C,Fig25,_C,Series_1,Partial'_Encapsulation,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__Partial'_Encapsulation__Series_1.csv,549.1081358023798,1.0105554669568309,0.9320418118080089,0.9300093054771423,6.9990692138671875,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1167,1191,10.1016/j.rser.2021.111608,10.1016_j.rser.2021.111608,x_time_h,Fig25_C_stability_performance_curve_pce,Fig25_C,Fig25,_C,Series_3,No_Encapsulation,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__No_Encapsulation__Series_3.csv,238.28602096444178,1.0053212232802429,0.008197802890204331,0.008614602498710155,99.13854217529297,pre-normalised,Q4,3,n/a,-1,3,"(1,1)"
1168,1192,10.1016/j.scib.2021.02.029,10.1016_j.scib.2021.02.029,x_time_h,Fig4_C_stability_performance_curve,Fig4_C,Fig4,_C,Series_2,C60,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.csv,817.211356907702,18.612947635626952,13.252398129662962,0.7438014149665833,25.619857788085938,absolute,Q5,4,Q3,2,2,"(1,0)"
1169,1193,10.1016/j.solener.2016.10.003,10.1016_j.solener.2016.10.003,x_time_h,Fig7_F_stability_performance_curve_pce,Fig7_F,Fig7,_F,Series_1,Sprayed_TiO₂,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.csv,547.9828715780842,1.0011492740072463,0.7530365494793996,0.7759089469909668,22.40910530090332,pre-normalised,Q3,2,n/a,-1,2,"(1,0)"
1170,1194,10.1016/j.solener.2018.09.057,10.1016_j.solener.2018.09.057,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,FAPbI3,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__FAPbI3__Series_1.csv,2373.1683862807176,1.0006499638136879,0.9990556316058261,0.9984138607978821,0.158613920211792,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1171,1195,10.1016/j.solener.2018.09.057,10.1016_j.solener.2018.09.057,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_2,MAPbI3,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__MAPbI3__Series_2.csv,2373.1683862807176,0.992678302774379,0.9863009739429318,0.9965949654579163,0.340503454208374,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1172,1196,10.1016/j.solener.2019.10.080,10.1016_j.solener.2019.10.080,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,(a)_Spiro_-_0.04mmol,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.csv,495.0848784152844,13.102645578699345,8.323266243031892,0.6455721855163574,35.442779541015625,absolute,Q5,4,Q2,1,2,"(1,0)"
1173,1197,10.1016/j.solener.2019.10.080,10.1016_j.solener.2019.10.080,x_time_h,Fig6_B_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_1,(a)_Spiro_-0.06mmol,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.csv,499.0614321573838,14.642117243404705,9.590959729043064,0.6683942675590515,33.16057205200195,absolute,Q5,4,Q2,1,2,"(1,0)"
1174,1198,10.1016/j.solener.2019.11.030,10.1016_j.solener.2019.11.030,x_time_h,Fig6_E_stability_performance_curve_pce,Fig6_E,Fig6,_E,Series_1,CH₃NH₃PbI₃_(w_o_BL),x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.csv,478.1302741277162,0.8519667408089521,0.5935690372749967,0.6992772221565247,30.072277069091797,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
1175,1199,10.1016/j.solener.2020.02.025,10.1016_j.solener.2020.02.025,x_time_h,Fig6_B_mppt_stability_performance_curve,Fig6_B,Fig6,_B,Series_1,CsF_SnO₂_CsFAMA_IL,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA_IL__Series_1.csv,834.3460874665403,0.9857258068658776,0.9730843307874679,0.987175464630127,1.2824535369873047,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1176,1200,10.1016/j.solener.2020.02.025,10.1016_j.solener.2020.02.025,x_time_h,Fig6_B_mppt_stability_performance_curve,Fig6_B,Fig6,_B,Series_2,CsF_SnO₂_CsFAMA,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA__Series_2.csv,766.0343398206569,0.9654994451404222,0.5913117532194963,0.6210742592811584,37.892574310302734,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1177,1201,10.1016/j.solener.2020.02.085,10.1016_j.solener.2020.02.085,x_time_h,Fig6_whole_figure,Fig6,Fig6,,Series_2,W_O_a_sandwich_structure,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.csv,982.3702921123702,19.188048423748093,18.864604953279407,0.9824535250663757,1.7546474933624268,absolute,Q5,4,Q4,3,0,"(0,0)"
1178,1202,10.1016/j.solener.2020.04.021,10.1016_j.solener.2020.04.021,x_time_h,Fig5_whole_stability,Fig5,Fig5,,Series_2,Spin_coating,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted/10.1016_j.solener.2020.04.021__Fig5__whole__stability__Spin_coating__Series_2.csv,747.6524581032293,0.9816847343169415,0.9057818676313403,0.9271334409713745,7.286655902862549,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1179,1203,10.1016/j.solener.2020.05.042,10.1016_j.solener.2020.05.042,x_time_h,Fig4_E_stability_performance_curve,Fig4_E,Fig4,_E,Series_1,without_PEABr,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted/10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve__without_PEABr__Series_1.csv,1290.8191823176028,0.9995407413608102,0.9493147179664762,0.9587562084197998,4.1243791580200195,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1180,1204,10.1016/j.solener.2020.06.057,10.1016_j.solener.2020.06.057,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,Controlled,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce__Controlled__Series_1.csv,376.6191432181065,1.000441850476953,0.8506267643814557,0.8852015137672424,11.479848861694336,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1181,1205,10.1016/j.solener.2020.07.050,10.1016_j.solener.2020.07.050,x_time_h,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_2,PCBM_Ag,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce__PCBM_Ag__Series_2.csv,951.2867035317913,0.9874708108695291,0.5037114223415744,0.5099329352378845,49.00670623779297,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1182,1206,10.1016/j.solener.2020.07.050,10.1016_j.solener.2020.07.050,x_time_h,Fig4_B_stability_performance_curve_pce,Fig4_B,Fig4,_B,Series_1,PCBM_Ag,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.csv,950.3894260691666,0.9981293326149685,0.7155536811136509,0.7225277423858643,27.74722671508789,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
1183,1207,10.1016/j.solener.2020.12.002,10.1016_j.solener.2020.12.002,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,H2O-SnO2$,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce__H2O-SnO2$__Series_1.csv,297.5540945030168,1.00197944020003,0.9125013341614723,0.9182072281837463,8.179277420043945,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1184,1208,10.1016/j.solener.2021.02.035,10.1016_j.solener.2021.02.035,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_1,Series_1,x_time_h/10.1016_j.solener.2021.02.035/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.02.035__Fig6__A__stability_performance_curve_pce__Series_1__Series_1.csv,1071.4688951195799,1.0030720851083852,0.8824165053618334,0.8978325128555298,10.21674919128418,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1185,1209,10.1016/j.solener.2021.06.001,10.1016_j.solener.2021.06.001,x_time_h,Fig7_C_stability_performance_curve_pce,Fig7_C,Fig7,_C,Series_2,Control,x_time_h/10.1016_j.solener.2021.06.001/Fig7_C_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__C__stability_performance_curve_pce__Control__Series_2.csv,1999.8975404885985,1.0089047979422836,1.0042373428931457,0.9953721761703491,0.4627823829650879,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1186,1210,10.1016/j.solener.2021.06.001,10.1016_j.solener.2021.06.001,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Fig7,_D,Series_2,Control,x_time_h/10.1016_j.solener.2021.06.001/Fig7_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,395.81133705928596,1.0001979392879203,0.8208846747658167,0.8196457624435425,18.035423278808594,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1187,1211,10.1016/j.solmat.2015.09.054,10.1016_j.solmat.2015.09.054,x_time_h,Fig9_whole_figure,Fig9,Fig9,,Series_2,ZnO-SnO₂,x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO-SnO₂__Series_2.csv,706.4675027946495,1.0883508617996673,0.957076558521674,0.8914322257041931,10.85677719116211,pre-normalised,Q5,4,n/a,-1,0,"(0,0)"
1188,1212,10.1016/j.solmat.2015.09.054,10.1016_j.solmat.2015.09.054,x_time_h,Fig9_whole_figure,Fig9,Fig9,,Series_3,ZnO,x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO__Series_3.csv,701.6694828661965,1.0674663135508957,0.9809446136631272,0.9416671395301819,5.833286285400391,pre-normalised,Q5,4,n/a,-1,0,"(0,0)"
1189,1213,10.1016/j.solmat.2019.110130,10.1016_j.solmat.2019.110130,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Fig8,_A,Series_1,PS0,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS0__Series_1.csv,249.32849914698403,0.9701129624193394,0.6032750209638079,0.6243470311164856,37.5652961730957,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1190,1214,10.1016/j.solmat.2019.110130,10.1016_j.solmat.2019.110130,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Fig8,_A,Series_2,PS1,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS1__Series_2.csv,246.45337364955714,1.000682790873967,0.7702333148313896,0.7697389721870422,23.02610206604004,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
1191,1215,10.1016/j.solmat.2019.110297,10.1016_j.solmat.2019.110297,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_2,Au_NSs,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__Au_NSs__Series_2.csv,201.35298778932406,0.999918544936592,0.6049080503914862,0.6271735429763794,37.28264617919922,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
1192,1216,10.1016/j.solmat.2019.110297,10.1016_j.solmat.2019.110297,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_3,control_device,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__control_device__Series_3.csv,199.49895015287424,0.999918544936592,0.6128082602823883,0.6125382781028748,38.74617385864258,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
1193,1217,10.1016/j.solmat.2019.110351,10.1016_j.solmat.2019.110351,x_time_h,Fig11_whole_figure,Fig11,Fig11,,Series_1,PEDOT_PSS,x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/accepted/10.1016_j.solmat.2019.110351__Fig11__whole__figure__PEDOT_PSS__Series_1.csv,594.7916874031479,1.003787432696835,0.9796758593315699,0.9759414196014404,2.405858039855957,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1194,1218,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407,x_time_h,Fig12_whole_sem_image_stability_performance_curve_pce,Fig12,Fig12,,Series_1,Modified_PSCs_with_GQDs,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Modified_PSCs_with_GQDs__Series_1.csv,547.6151872357857,1.009822199297005,0.9443966744040875,0.9406668543815613,5.933314323425293,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1195,1219,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407,x_time_h,Fig12_whole_sem_image_stability_performance_curve_pce,Fig12,Fig12,,Series_2,Unmodified_PSCs,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,531.6268320519806,0.9999092409798962,0.7461375080619133,0.7580841183662415,24.191587448120117,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
1196,1220,10.1016/j.solmat.2020.110460,10.1016_j.solmat.2020.110460,x_time_h,Fig4_whole_pce,Fig4,Fig4,,Series_2,HTM-free,x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/accepted/10.1016_j.solmat.2020.110460__Fig4__whole__pce__HTM-free__Series_2.csv,770.0318876080668,1.0010781065331322,0.9893259958711771,0.9877868294715881,1.2213170528411865,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1197,1221,10.1016/j.solmat.2020.110527,10.1016_j.solmat.2020.110527,x_time_h,Fig8_whole_stability,Fig8,Fig8,,Series_1,Control,x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/accepted/10.1016_j.solmat.2020.110527__Fig8__whole__stability__Control__Series_1.csv,2086.708896352095,1.0025052579210434,0.9578886787744428,0.9636540412902832,3.6345958709716797,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1198,1222,10.1016/j.solmat.2020.110862,10.1016_j.solmat.2020.110862,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Fig5,_D,Series_1,Reference,x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__Reference__Series_1.csv,610.5538874865816,0.9877190456161156,0.6547148570167525,0.6677656769752502,33.22343063354492,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
