curve_id,top_dir,doi,doi_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,unit_label,unit_factor,max_x_raw,max_x_hours,n_points,csv_path
73,x_time_day,10.1002/cssc.201600887,10.1002_cssc.201600887,Fig6_whole_stability,Fig6,Fig6,,Series_1,−−D-0_in_glove_box,days,24.0,29.836436672165107,716.0744801319626,54,x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/accepted/10.1002_cssc.201600887__Fig6__whole__stability__−−D-0_in_glove_box__Series_1.csv
74,x_time_day,10.1002/cssc.201600887,10.1002_cssc.201600887,Fig6_whole_stability,Fig6,Fig6,,Series_3,D-0_in_ambient_atm,days,24.0,29.666684047201237,712.0004171328296,53,x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/accepted/10.1002_cssc.201600887__Fig6__whole__stability__D-0_in_ambient_atm__Series_3.csv
75,x_time_day,10.1002/cssc.201600887,10.1002_cssc.201600887,Fig7_D_photovoltaic_parameter,Fig7_D,Fig7,_D,Series_2,D-0,days,24.0,29.611292098564782,710.6710103655548,56,x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/accepted/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-0__Series_2.csv
76,x_time_day,10.1002/cssc.201600887,10.1002_cssc.201600887,Fig7_D_photovoltaic_parameter,Fig7_D,Fig7,_D,Series_3,D-5,days,24.0,29.66534079709784,711.9681791303482,56,x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/accepted/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-5__Series_3.csv
77,x_time_day,10.1002/cssc.201700271,10.1002_cssc.201700271,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_2,Device_without_PVP,days,24.0,29.893118477544007,717.4348434610562,64,x_time_day/10.1002_cssc.201700271/Fig5_C_stability_performance_curve_pce/accepted/10.1002_cssc.201700271__Fig5__C__stability_performance_curve_pce__Device_without_PVP__Series_2.csv
78,x_time_day,10.1002/cssc.201700603,10.1002_cssc.201700603,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,5,days,24.0,9.642406160108472,231.41774784260332,32,x_time_day/10.1002_cssc.201700603/Fig5_B_stability_performance_curve_pce/accepted/10.1002_cssc.201700603__Fig5__B__stability_performance_curve_pce__5__Series_1.csv
79,x_time_day,10.1002/cssc.201700603,10.1002_cssc.201700603,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_4,0,days,24.0,9.990266482783994,239.76639558681586,33,x_time_day/10.1002_cssc.201700603/Fig5_B_stability_performance_curve_pce/accepted/10.1002_cssc.201700603__Fig5__B__stability_performance_curve_pce__0__Series_4.csv
80,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_A_pce,Fig3_A,Fig3,_A,Series_1,MAPbI₃_+_10%_F1_0.5_mmol,days,24.0,12.848896739887945,308.37352175731064,51,x_time_day/10.1002_cssc.201702265/Fig3_A_pce/accepted/10.1002_cssc.201702265__Fig3__A__pce__MAPbI₃_+_10%_F1_0.5_mmol__Series_1.csv
81,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_A_pce,Fig3_A,Fig3,_A,Series_2,Reference,days,24.0,12.900154065754139,309.60369757809934,51,x_time_day/10.1002_cssc.201702265/Fig3_A_pce/accepted/10.1002_cssc.201702265__Fig3__A__pce__Reference__Series_2.csv
82,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_B_pce,Fig3_B,Fig3,_B,Series_1,MAPbl+10%F20.5mmol3,days,24.0,12.825885766287504,307.8212583909001,51,x_time_day/10.1002_cssc.201702265/Fig3_B_pce/accepted/10.1002_cssc.201702265__Fig3__B__pce__MAPbl+10%F20.5mmol3__Series_1.csv
83,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_B_pce,Fig3_B,Fig3,_B,Series_2,Reference,days,24.0,12.877146619088741,309.0515188581298,51,x_time_day/10.1002_cssc.201702265/Fig3_B_pce/accepted/10.1002_cssc.201702265__Fig3__B__pce__Reference__Series_2.csv
84,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_B_pce,Fig3_B,Fig3,_B,Series_3,MAPbl+10%F3_0.5mmol3,days,24.0,12.928407471889978,310.2817793253595,51,x_time_day/10.1002_cssc.201702265/Fig3_B_pce/accepted/10.1002_cssc.201702265__Fig3__B__pce__MAPbl+10%F3_0.5mmol3__Series_3.csv
85,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_C_pce,Fig3_C,Fig3,_C,Series_1,MAPbI₃_+_5%_C₆₀,days,24.0,21.826040359898307,523.8249686375593,52,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_5%_C₆₀__Series_1.csv
86,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_C_pce,Fig3_C,Fig3,_C,Series_2,Reference,days,24.0,21.655544222041698,519.7330613290007,49,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__Reference__Series_2.csv
87,x_time_day,10.1002/cssc.201702265,10.1002_cssc.201702265,Fig3_C_pce,Fig3_C,Fig3,_C,Series_3,MAPbI₃_+_10%_C₆₀,days,24.0,21.69816825650585,520.7560381561403,52,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_10%_C₆₀__Series_3.csv
88,x_time_day,10.1002/cssc.201902165,10.1002_cssc.201902165,Fig6_B_stability_performance_curve_pce_mapping,Fig6_B,Fig6,_B,Series_2,TiO2_NPs,days,24.0,17.02109558708782,408.5062940901077,37,x_time_day/10.1002_cssc.201902165/Fig6_B_stability_performance_curve_pce_mapping/accepted/10.1002_cssc.201902165__Fig6__B__stability_performance_curve_pce_mapping__TiO2_NPs__Series_2.csv
89,x_time_day,10.1002/cssc.201903025,10.1002_cssc.201903025,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,NiO_NCs,days,24.0,29.723959726161894,713.3750334278855,64,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NCs__Series_1.csv
90,x_time_day,10.1002/cssc.201903025,10.1002_cssc.201903025,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_2,NiO_NWs,days,24.0,29.534792290854178,708.8350149805003,63,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NWs__Series_2.csv
91,x_time_day,10.1002/cssc.201903025,10.1002_cssc.201903025,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_3,NiO_NWs_DEA,days,24.0,29.487500432027247,707.7000103686539,63,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NWs_DEA__Series_3.csv
92,x_time_day,10.1002/cssc.202001350,10.1002_cssc.202001350,Fig8_B_jv_curve_stability_performance_pce,Fig8_B,Fig8,_B,Series_1,spiro-OMeTAD,days,24.0,59.87173668949037,1436.9216805477688,41,x_time_day/10.1002_cssc.202001350/Fig8_B_jv_curve_stability_performance_pce/accepted/10.1002_cssc.202001350__Fig8__B__jv_curve_stability_performance_pce__spiro-OMeTAD__Series_1.csv
93,x_time_day,10.1002/ente.201800378,10.1002_ente.201800378,Fig9_C_jv_curve_stability_performance_pce_jsc,Fig9_C,Fig9,_C,Series_1,W_O_PVB,days,24.0,10.001933072522213,240.04639374053312,54,x_time_day/10.1002_ente.201800378/Fig9_C_jv_curve_stability_performance_pce_jsc/accepted/10.1002_ente.201800378__Fig9__C__jv_curve_stability_performance_pce_jsc__W_O_PVB__Series_1.csv
94,x_time_day,10.1002/ente.201800378,10.1002_ente.201800378,Fig9_C_jv_curve_stability_performance_pce_jsc,Fig9_C,Fig9,_C,Series_2,With_PVB,days,24.0,9.83176481243665,235.96235549847958,53,x_time_day/10.1002_ente.201800378/Fig9_C_jv_curve_stability_performance_pce_jsc/accepted/10.1002_ente.201800378__Fig9__C__jv_curve_stability_performance_pce_jsc__With_PVB__Series_2.csv
95,x_time_day,10.1002/ente.201900990,10.1002_ente.201900990,Fig6_whole_stability,Fig6,Fig6,,Series_1,Standard,days,24.0,19.936256199354254,478.4701487845021,79,x_time_day/10.1002_ente.201900990/Fig6_whole_stability/accepted/10.1002_ente.201900990__Fig6__whole__stability__Standard__Series_1.csv
96,x_time_day,10.1002/ente.202200761,10.1002_ente.202200761,Fig5_F_stability_performance_curve,Fig5_F,Fig5,_F,Series_1,Pristine,days,24.0,30.254358934661674,726.1046144318802,41,x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/accepted/10.1002_ente.202200761__Fig5__F__stability_performance_curve__Pristine__Series_1.csv
97,x_time_day,10.1002/ente.202200761,10.1002_ente.202200761,Fig5_F_stability_performance_curve,Fig5_F,Fig5,_F,Series_2,→—Brij_30,days,24.0,30.407019524125047,729.7684685790011,41,x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/accepted/10.1002_ente.202200761__Fig5__F__stability_performance_curve__→—Brij_30__Series_2.csv
98,x_time_day,10.1002/pc.25527,10.1002_pc.25527,Fig9_D_stability_performance_curve,Fig9_D,Fig9,_D,Series_1,based_on_PEDOT_PSS,days,24.0,29.871855946654396,716.9245427197055,57,x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_PEDOT_PSS__Series_1.csv
99,x_time_day,10.1002/pc.25527,10.1002_pc.25527,Fig9_D_stability_performance_curve,Fig9_D,Fig9,_D,Series_2,based_on_Ag_CuO_Nfs_PEDOT_PSS,days,24.0,29.38696303451459,705.2871128283501,56,x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_Ag_CuO_Nfs_PEDOT_PSS__Series_2.csv
100,x_time_day,10.1002/pip.3352,10.1002_pip.3352,Fig6_H_stability_performance_curve,Fig6_H,Fig6,_H,Series_2,Control,days,24.0,198.33509528115013,4760.042286747603,42,x_time_day/10.1002_pip.3352/Fig6_H_stability_performance_curve/accepted/10.1002_pip.3352__Fig6__H__stability_performance_curve__Control__Series_2.csv
101,x_time_day,10.1002/smll.201904387,10.1002_smll.201904387,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,0-Control,days,24.0,29.72254833540877,713.3411600498105,66,x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce__0-Control__Series_1.csv
102,x_time_day,10.1002/smll.202004778,10.1002_smll.202004778,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_1,TiO2CL,days,24.0,49.977080476327274,1199.4499314318546,79,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv
103,x_time_day,10.1002/smll.202004778,10.1002_smll.202004778,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_2,TiO2_CL+Ti_100-NaPA@TiO2,days,24.0,49.85098713130675,1196.4236911513622,79,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2_CL+Ti_100-NaPA@TiO2__Series_2.csv
104,x_time_day,10.1002/smll.202005671,10.1002_smll.202005671,Fig5_E_stability_performance_curve_pce,Fig5_E,Fig5,_E,Series_1,P-SnO₂,days,24.0,87.8272037781334,2107.8528906752017,47,x_time_day/10.1002_smll.202005671/Fig5_E_stability_performance_curve_pce/accepted/10.1002_smll.202005671__Fig5__E__stability_performance_curve_pce__P-SnO₂__Series_1.csv
105,x_time_day,10.1002/smtd.201900449,10.1002_smtd.201900449,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_1,Ag,days,24.0,13.85436517586325,332.504764220718,112,x_time_day/10.1002_smtd.201900449/Fig5_C_stability_performance_curve_pce/accepted/10.1002_smtd.201900449__Fig5__C__stability_performance_curve_pce__Ag__Series_1.csv
106,x_time_day,10.1002/smtd.201900476,10.1002_smtd.201900476,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_2,SnO₂,days,24.0,30.569089804257757,733.6581553021862,50,x_time_day/10.1002_smtd.201900476/Fig5_C_stability_performance_curve_pce/accepted/10.1002_smtd.201900476__Fig5__C__stability_performance_curve_pce__SnO₂__Series_2.csv
107,x_time_day,10.1002/smtd.202001090,10.1002_smtd.202001090,Fig5_E_stability_performance_curve_pce,Fig5_E,Fig5,_E,Series_2,MAPbI₃,days,24.0,12.10848195414254,290.60356689942097,22,x_time_day/10.1002_smtd.202001090/Fig5_E_stability_performance_curve_pce/accepted/10.1002_smtd.202001090__Fig5__E__stability_performance_curve_pce__MAPbI₃__Series_2.csv
108,x_time_day,10.1002/solr.201700096,10.1002_solr.201700096,Fig7_whole_stability,Fig7,Fig7,,Series_1,BTPA-6,days,24.0,9.8844814707061,237.22755529694643,65,x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__BTPA-6__Series_1.csv
109,x_time_day,10.1002/solr.201700096,10.1002_solr.201700096,Fig7_whole_stability,Fig7,Fig7,,Series_2,BTPA-5,days,24.0,9.954000483377735,238.89601160106565,65,x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__BTPA-5__Series_2.csv
110,x_time_day,10.1002/solr.201700096,10.1002_solr.201700096,Fig7_whole_stability,Fig7,Fig7,,Series_3,BTPA-4,days,24.0,9.967904285912061,239.22970286188945,66,x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__BTPA-4__Series_3.csv
111,x_time_day,10.1002/solr.201700096,10.1002_solr.201700096,Fig7_whole_stability,Fig7,Fig7,,Series_4,spiro-OMeTAD,days,24.0,9.967904285912061,239.22970286188945,66,x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__spiro-OMeTAD__Series_4.csv
112,x_time_day,10.1002/solr.201700125,10.1002_solr.201700125,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_1,3D_PSCs,days,24.0,27.772669934638046,666.5440784313131,75,x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__3D_PSCs__Series_1.csv
113,x_time_day,10.1002/solr.201700125,10.1002_solr.201700125,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,MDMC_PSCs_n=30,days,24.0,27.810261885503415,667.4462852520819,75,x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__MDMC_PSCs_n=30__Series_2.csv
114,x_time_day,10.1002/solr.201800034,10.1002_solr.201800034,Fig10_B_stability_performance_curve_pce,Fig10_B,Fig10,_B,Series_2,TU-0,days,24.0,14.753179407864732,354.07630578875353,34,x_time_day/10.1002_solr.201800034/Fig10_B_stability_performance_curve_pce/accepted/10.1002_solr.201800034__Fig10__B__stability_performance_curve_pce__TU-0__Series_2.csv
115,x_time_day,10.1002/solr.201800066,10.1002_solr.201800066,Fig5_A_pce,Fig5_A,Fig5,_A,Series_1,W_O_PbAc2,days,24.0,19.93371691450747,478.4092059481793,59,x_time_day/10.1002_solr.201800066/Fig5_A_pce/accepted/10.1002_solr.201800066__Fig5__A__pce__W_O_PbAc2__Series_1.csv
116,x_time_day,10.1002/solr.201800205,10.1002_solr.201800205,Fig3_A_stability_performance_curve_pce,Fig3_A,Fig3,_A,Series_1,FTO_PTCA,days,24.0,29.98848921664674,719.7237411995218,52,x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/accepted/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO_PTCA__Series_1.csv
117,x_time_day,10.1002/solr.201800205,10.1002_solr.201800205,Fig3_A_stability_performance_curve_pce,Fig3_A,Fig3,_A,Series_2,FTO,days,24.0,11.672167715052446,280.1320251612587,21,x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/accepted/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO__Series_2.csv
118,x_time_day,10.1002/solr.201800216,10.1002_solr.201800216,Fig4_C_image,Fig4_C,Fig4,_C,Series_1,PEAI-1,days,24.0,14.678642590456796,352.2874221709631,47,x_time_day/10.1002_solr.201800216/Fig4_C_image/accepted/10.1002_solr.201800216__Fig4__C__image__PEAI-1__Series_1.csv
119,x_time_day,10.1002/solr.201800216,10.1002_solr.201800216,Fig4_C_image,Fig4_C,Fig4,_C,Series_2,Pristine,days,24.0,14.554118109835176,349.29883463604426,46,x_time_day/10.1002_solr.201800216/Fig4_C_image/accepted/10.1002_solr.201800216__Fig4__C__image__Pristine__Series_2.csv
120,x_time_day,10.1002/solr.201800232,10.1002_solr.201800232,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_1,Spiro-OMeTAD_Devices,days,24.0,49.80116184281897,1195.2278842276553,59,x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/accepted/10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce__Spiro-OMeTAD_Devices__Series_1.csv
121,x_time_day,10.1002/solr.201800240,10.1002_solr.201800240,Fig6_E_stability_performance_curve,Fig6_E,Fig6,_E,Series_1,ZnO_based_PSCs,days,24.0,29.66418248220544,711.9403795729306,67,x_time_day/10.1002_solr.201800240/Fig6_E_stability_performance_curve/accepted/10.1002_solr.201800240__Fig6__E__stability_performance_curve__ZnO_based_PSCs__Series_1.csv
122,x_time_day,10.1002/solr.201800338,10.1002_solr.201800338,Fig2_D_stability_performance_curve_pce,Fig2_D,Fig2,_D,Series_1,"Pristine,_1cm²_device",days,24.0,49.75520151075526,1194.1248362581264,53,"x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/accepted/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__Pristine,_1cm²_device__Series_1.csv"
123,x_time_day,10.1002/solr.201800338,10.1002_solr.201800338,Fig2_D_stability_performance_curve_pce,Fig2_D,Fig2,_D,Series_2,"DMSO-molecule-control,_1cm²_device",days,24.0,49.75520151075526,1194.1248362581264,53,"x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/accepted/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__DMSO-molecule-control,_1cm²_device__Series_2.csv"
124,x_time_day,10.1002/solr.201800352,10.1002_solr.201800352,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,Spiro-OMeTAD_(doped),days,24.0,20.61912558864915,494.8590141275796,46,x_time_day/10.1002_solr.201800352/Fig5_A_stability_performance_curve_pce/accepted/10.1002_solr.201800352__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD_(doped)__Series_1.csv
125,x_time_day,10.1002/solr.201900207,10.1002_solr.201900207,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_1,PCBM,days,24.0,29.763541574138934,714.3249977793344,65,x_time_day/10.1002_solr.201900207/Fig4_A_stability_performance_curve_pce/accepted/10.1002_solr.201900207__Fig4__A__stability_performance_curve_pce__PCBM__Series_1.csv
126,x_time_day,10.1002/solr.201900249,10.1002_solr.201900249,Fig1_C_stability_performance_curve_pce,Fig1_C,Fig1,_C,Series_1,o—pero-pristine,days,24.0,53.94368073769133,1294.648337704592,117,x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce__o—pero-pristine__Series_1.csv
127,x_time_day,10.1002/solr.201900249,10.1002_solr.201900249,Fig6_E_stability_performance_curve_pce,Fig6_E,Fig6,_E,Series_1,pero-pristine,days,24.0,54.03116457397475,1296.7479497753939,134,x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce__pero-pristine__Series_1.csv
128,x_time_day,10.1002/solr.201900336,10.1002_solr.201900336,Fig5_D_stability_performance_curve_pce,Fig5_D,Fig5,_D,Series_2,o—SnO₂,days,24.0,44.33009520289406,1063.9222848694574,43,x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce__o—SnO₂__Series_2.csv
129,x_time_day,10.1002/solr.201900457,10.1002_solr.201900457,Fig5_D_stability_performance_curve_pce,Fig5_D,Fig5,_D,Series_1,CsPb0.5Sn0.5I2Br,days,24.0,59.38812921223528,1425.3151010936467,63,x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce__CsPb0.5Sn0.5I2Br__Series_1.csv
130,x_time_day,10.1002/solr.202000206,10.1002_solr.202000206,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_2,PEDOT_PSS,days,24.0,55.49110980751472,1331.7866353803533,73,x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/accepted/10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv
131,x_time_day,10.1002/solr.202000376,10.1002_solr.202000376,Fig8_C_stability_performance_curve_pce,Fig8_C,Fig8,_C,Series_1,MAPbI3,days,24.0,89.11961931928798,2138.8708636629117,58,x_time_day/10.1002_solr.202000376/Fig8_C_stability_performance_curve_pce/accepted/10.1002_solr.202000376__Fig8__C__stability_performance_curve_pce__MAPbI3__Series_1.csv
