curve_id,qc_status,qc_reason,n_points_original,pce_max,doi,figure_label,series_id,unit_label
x_time_h/10.1016_j.apsusc.2018.09.080/Fig16_whole_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2018.09.080__Fig16__whole__stability_performance_curve_pce__→ZnO@TiO2_NRs__Series_2.csv,included,,62.0,100.18717579390494,10.1016/j.apsusc.2018.09.080,Fig16,Series_2,hours
"x_time_h/10.1016_j.apsusc.2019.04.069/Fig7_E_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2019.04.069__Fig7__E__stability_performance_curve_pce__MAPbI,_with_TBP__Series_1.csv",included,,24.0,104.4342395029247,10.1016/j.apsusc.2019.04.069,Fig7_E,Series_1,hours
"x_time_h/10.1016_j.apsusc.2019.04.069/Fig7_E_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2019.04.069__Fig7__E__stability_performance_curve_pce__MAPbI,_without_TBP__Series_2.csv",included,,24.0,102.0772601043107,10.1016/j.apsusc.2019.04.069,Fig7_E,Series_2,hours
x_time_h/10.1016_j.apsusc.2019.143552/Fig10_whole_figure/accepted/10.1016_j.apsusc.2019.143552__Fig10__whole__figure__ZnO__Series_1.csv,included,,74.0,0.9888076366031386,10.1016/j.apsusc.2019.143552,Fig10,Series_1,hours
x_time_h/10.1016_j.apsusc.2021.150153/Fig7_whole_stability/accepted/10.1016_j.apsusc.2021.150153__Fig7__whole__stability__MAPbI3(spin-coating)__Series_3.csv,included,,32.0,1.004833156347375,10.1016/j.apsusc.2021.150153,Fig7,Series_3,hours
x_time_h/10.1016_j.apsusc.2023.157901/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2023.157901__Fig5__A__stability_performance_curve_pce__Pristine__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 85% of window)",8.0,,10.1016/j.apsusc.2023.157901,Fig5_A,Series_1,hours
x_time_h/10.1016_j.cclet.2021.08.039/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.cclet.2021.08.039__Fig5__E__stability_performance_curve_pce__Pristine__Series_1.csv,included,,29.0,1.0051240619532154,10.1016/j.cclet.2021.08.039,Fig5_E,Series_1,hours
x_time_h/10.1016_j.cej.2016.12.050/Fig11_whole_stability/accepted/10.1016_j.cej.2016.12.050__Fig11__whole__stability__Au__Series_2.csv,included,,20.0,7.078970409807814,10.1016/j.cej.2016.12.050,Fig11,Series_2,hours
x_time_h/10.1016_j.cej.2019.04.099/Fig5_B_pce/accepted/10.1016_j.cej.2019.04.099__Fig5__B__pce__W_O_ILPF₆__Series_1.csv,included,,14.0,10.10737945639206,10.1016/j.cej.2019.04.099,Fig5_B,Series_1,hours
x_time_h/10.1016_j.cej.2020.126152/Fig5_C_stability_performance_curve/accepted/10.1016_j.cej.2020.126152__Fig5__C__stability_performance_curve__Pristine__Series_1.csv,included,,73.0,1.0037835644909754,10.1016/j.cej.2020.126152,Fig5_C,Series_1,hours
x_time_h/10.1016_j.cej.2020.126152/Fig5_C_stability_performance_curve_2/accepted/10.1016_j.cej.2020.126152__Fig5__C__stability_performance_curve_2__Pristine__Series_2.csv,included,,73.0,1.0047056187906191,10.1016/j.cej.2020.126152,Fig5_C,Series_2,hours
x_time_h/10.1016_j.cej.2020.126548/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.126548__Fig7__A__stability_performance_curve_pce__Pristine__Series_1.csv,included,,32.0,1.0138780153295233,10.1016/j.cej.2020.126548,Fig7_A,Series_1,hours
x_time_h/10.1016_j.cej.2020.126548/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.126548__Fig7__A__stability_performance_curve_pce__UV-360__Series_2.csv,included,,32.0,1.010912868054797,10.1016/j.cej.2020.126548,Fig7_A,Series_2,hours
x_time_h/10.1016_j.cej.2020.126548/Fig7_E_stability_performance_curve_retention_pce/accepted/10.1016_j.cej.2020.126548__Fig7__E__stability_performance_curve_retention_pce__Pristine__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",8.0,,10.1016/j.cej.2020.126548,Fig7_E,Series_1,hours
x_time_h/10.1016_j.cej.2020.126548/Fig7_E_stability_performance_curve_retention_pce/accepted/10.1016_j.cej.2020.126548__Fig7__E__stability_performance_curve_retention_pce__UV-360__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",8.0,,10.1016/j.cej.2020.126548,Fig7_E,Series_2,hours
x_time_h/10.1016_j.cej.2020.126548/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.126548__Fig7__F__stability_performance_curve_pce__Pristine__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",8.0,,10.1016/j.cej.2020.126548,Fig7_F,Series_1,hours
x_time_h/10.1016_j.cej.2020.126548/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.126548__Fig7__F__stability_performance_curve_pce__UV-360__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",8.0,,10.1016/j.cej.2020.126548,Fig7_F,Series_2,hours
x_time_h/10.1016_j.cej.2020.126712/Fig5_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.cej.2020.126712__Fig5__B__stability_performance_curve_pce_pattern__F0__Series_2.csv,included,,10.0,1.009718080632318,10.1016/j.cej.2020.126712,Fig5_B,Series_2,hours
x_time_h/10.1016_j.cej.2020.126855/Fig5_whole_stability/accepted/10.1016_j.cej.2020.126855__Fig5__whole__stability__Pristine__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 83% of window)",8.0,,10.1016/j.cej.2020.126855,Fig5,Series_1,hours
x_time_h/10.1016_j.cej.2020.127204/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.127204__Fig6__A__stability_performance_curve_pce__Pristine__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 74% of window)",9.0,,10.1016/j.cej.2020.127204,Fig6_A,Series_1,hours
x_time_h/10.1016_j.cej.2020.127328/Fig2_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.127328__Fig2__F__stability_performance_curve_pce__PSCs_with_pristine_HTM__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 84% of window)",9.0,,10.1016/j.cej.2020.127328,Fig2_F,Series_1,hours
x_time_h/10.1016_j.cej.2020.127579/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.127579__Fig6__A__stability_performance_curve_pce__control__Series_2.csv,included,,25.0,1.000852504764114,10.1016/j.cej.2020.127579,Fig6_A,Series_2,hours
x_time_h/10.1016_j.cej.2020.127579/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.127579__Fig6__B__stability_performance_curve_pce__control__Series_1.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 71% of window)",4.0,,10.1016/j.cej.2020.127579,Fig6_B,Series_1,hours
x_time_h/10.1016_j.cej.2020.127997/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2020.127997__Fig5__F__stability_performance_curve_pce__SnO₂__Series_1.csv,included,,12.0,1.0022152455904463,10.1016/j.cej.2020.127997,Fig5_F,Series_1,hours
x_time_h/10.1016_j.cej.2021.128680/Fig7_whole_stability/accepted/10.1016_j.cej.2021.128680__Fig7__whole__stability__SnO₂__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 37% of window)",7.0,,10.1016/j.cej.2021.128680,Fig7,Series_2,hours
x_time_h/10.1016_j.cej.2021.129678/Fig6_D_stability_performance_curve/accepted/10.1016_j.cej.2021.129678__Fig6__D__stability_performance_curve__10.0_0.0__Series_1.csv,included,,24.0,1.0466692102323913,10.1016/j.cej.2021.129678,Fig6_D,Series_1,hours
x_time_h/10.1016_j.cej.2021.130324/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130324__Fig6__A__stability_performance_curve_pce__Pure_CsPbIBr₂__Series_2.csv,included,,17.0,1.0006642908679093,10.1016/j.cej.2021.130324,Fig6_A,Series_2,hours
x_time_h/10.1016_j.cej.2021.130572/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130572__Fig5__A__stability_performance_curve_pce__O-_w_o_HEMA__Series_2.csv,included,,13.0,1.0175193156100975,10.1016/j.cej.2021.130572,Fig5_A,Series_2,hours
x_time_h/10.1016_j.cej.2021.130572/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130572__Fig5__B__stability_performance_curve_pce__w_o_HEMA__Series_1.csv,included,,12.0,1.007312643503389,10.1016/j.cej.2021.130572,Fig5_B,Series_1,hours
x_time_h/10.1016_j.cej.2021.130685/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130685__Fig5__E__stability_performance_curve_pce__Control__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 84% of window)",5.0,,10.1016/j.cej.2021.130685,Fig5_E,Series_2,hours
x_time_h/10.1016_j.cej.2021.130685/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130685__Fig5__F__stability_performance_curve_pce__Control__Series_2.csv,included,,21.0,0.9902183328719781,10.1016/j.cej.2021.130685,Fig5_F,Series_2,hours
x_time_h/10.1016_j.cej.2021.130841/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130841__Fig7__A__stability_performance_curve_pce__Without_additive__Series_2.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 52% of window)",2.0,,10.1016/j.cej.2021.130841,Fig7_A,Series_2,hours
x_time_h/10.1016_j.cej.2021.131185/Fig7_A_stability_performance_curve_plot/accepted/10.1016_j.cej.2021.131185__Fig7__A__stability_performance_curve_plot__3D__Series_1.csv,included,,13.0,0.9943698316560531,10.1016/j.cej.2021.131185,Fig7_A,Series_1,hours
x_time_h/10.1016_j.cej.2021.131185/Fig7_B_stability_performance_curve/accepted/10.1016_j.cej.2021.131185__Fig7__B__stability_performance_curve__3D__Series_3.csv,included,,30.0,0.9966854975316654,10.1016/j.cej.2021.131185,Fig7_B,Series_3,hours
x_time_h/10.1016_j.cej.2021.131499/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131499__Fig5__B__stability_performance_curve_pce__planar-M_CcO__Series_1.csv,included,,17.0,0.9992570227366361,10.1016/j.cej.2021.131499,Fig5_B,Series_1,hours
x_time_h/10.1016_j.cej.2021.131499/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131499__Fig5__C__stability_performance_curve_pce__planar-M_cco__Series_1.csv,included,,44.0,1.006297377531082,10.1016/j.cej.2021.131499,Fig5_C,Series_1,hours
x_time_h/10.1016_j.cej.2021.131609/Fig8_whole_figure/accepted/10.1016_j.cej.2021.131609__Fig8__whole__figure__doped_spiro-OMeTAD_with_TABC-coated__Series_1.csv,included,,31.0,0.8722205002885021,10.1016/j.cej.2021.131609,Fig8,Series_1,hours
x_time_h/10.1016_j.cej.2022.137851/Fig5_E_stability_performance_curve/accepted/10.1016_j.cej.2022.137851__Fig5__E__stability_performance_curve__Pristine__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 85% of window)",9.0,,10.1016/j.cej.2022.137851,Fig5_E,Series_2,hours
x_time_h/10.1016_j.cej.2022.139047/Fig5_H_stability_performance_curve/accepted/10.1016_j.cej.2022.139047__Fig5__H__stability_performance_curve__Pristine__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",8.0,,10.1016/j.cej.2022.139047,Fig5_H,Series_2,hours
x_time_h/10.1016_j.cej.2022.139961/Fig5_F_stability_performance_curve_pce_image/accepted/10.1016_j.cej.2022.139961__Fig5__F__stability_performance_curve_pce_image__w_0__Series_1.csv,included,,17.0,0.9986125346509787,10.1016/j.cej.2022.139961,Fig5_F,Series_1,hours
x_time_h/10.1016_j.cej.2023.144561/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.cej.2023.144561__Fig5__C__stability_performance_curve_pce__Control__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 68% of window)",5.0,,10.1016/j.cej.2023.144561,Fig5_C,Series_2,hours
x_time_h/10.1016_j.cej.2023.144561/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.cej.2023.144561__Fig5__C__stability_performance_curve_pce__PEACI__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 85% of window)",6.0,,10.1016/j.cej.2023.144561,Fig5_C,Series_1,hours
x_time_h/10.1016_j.cej.2023.144561/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.cej.2023.144561__Fig5__C__stability_performance_curve_pce__PEACVPPF__Series_3.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 85% of window)",6.0,,10.1016/j.cej.2023.144561,Fig5_C,Series_3,hours
x_time_h/10.1016_j.dyepig.2019.01.002/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2019.01.002__Fig4__A__stability_performance_curve_pce__P3HT__Series_1.csv,included,,44.0,0.9918762429157172,10.1016/j.dyepig.2019.01.002,Fig4_A,Series_1,hours
x_time_h/10.1016_j.dyepig.2019.01.002/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2019.01.002__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,included,,45.0,0.9918762429157172,10.1016/j.dyepig.2019.01.002,Fig4_A,Series_2,hours
x_time_h/10.1016_j.dyepig.2020.108301/Fig6_C_stability_performance_curve/accepted/10.1016_j.dyepig.2020.108301__Fig6__C__stability_performance_curve__Spiro-OMeTAD__Series_3.csv,included,,12.0,0.994018133277921,10.1016/j.dyepig.2020.108301,Fig6_C,Series_3,hours
x_time_h/10.1016_j.electacta.2016.03.002/Fig7_A_stability_performance_curve/accepted/10.1016_j.electacta.2016.03.002__Fig7__A__stability_performance_curve__FS__Series_1.csv,included,,69.0,1.0007703600051256,10.1016/j.electacta.2016.03.002,Fig7_A,Series_1,hours
x_time_h/10.1016_j.electacta.2016.03.002/Fig7_A_stability_performance_curve/accepted/10.1016_j.electacta.2016.03.002__Fig7__A__stability_performance_curve__LS__Series_2.csv,included,,69.0,0.9565291367624291,10.1016/j.electacta.2016.03.002,Fig7_A,Series_2,hours
x_time_h/10.1016_j.electacta.2016.03.002/Fig7_A_stability_performance_curve/accepted/10.1016_j.electacta.2016.03.002__Fig7__A__stability_performance_curve__S__Series_3.csv,included,,69.0,1.0011395054936358,10.1016/j.electacta.2016.03.002,Fig7_A,Series_3,hours
x_time_h/10.1016_j.electacta.2016.09.138/Fig6_D_eis_plot_stability_performance_curve/accepted/10.1016_j.electacta.2016.09.138__Fig6__D__eis_plot_stability_performance_curve__PEDOT_PSS__Series_1.csv,included,,76.0,0.973534326762181,10.1016/j.electacta.2016.09.138,Fig6_D,Series_1,hours
x_time_h/10.1016_j.electacta.2018.07.029/Fig7_A_stability_performance_curve_pce_spectrum/accepted/10.1016_j.electacta.2018.07.029__Fig7__A__stability_performance_curve_pce_spectrum__PEDOT_PSS__Series_1.csv,included,,32.0,0.9876232410212539,10.1016/j.electacta.2018.07.029,Fig7_A,Series_1,hours
x_time_h/10.1016_j.electacta.2018.07.044/Fig4_H_stability_performance_curve_pce/accepted/10.1016_j.electacta.2018.07.044__Fig4__H__stability_performance_curve_pce__Mg(0.04)-TiO₂__Series_2.csv,included,,19.0,1.0713461701745488,10.1016/j.electacta.2018.07.044,Fig4_H,Series_2,hours
x_time_h/10.1016_j.electacta.2018.07.044/Fig4_H_stability_performance_curve_pce/accepted/10.1016_j.electacta.2018.07.044__Fig4__H__stability_performance_curve_pce__None-doped_TiO₂__Series_1.csv,included,,18.0,1.095350192898711,10.1016/j.electacta.2018.07.044,Fig4_H,Series_1,hours
x_time_h/10.1016_j.electacta.2019.134924/Fig6_A_stability_performance_curve/accepted/10.1016_j.electacta.2019.134924__Fig6__A__stability_performance_curve__TiO_SnO-PSCs__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 82% of window)",7.0,,10.1016/j.electacta.2019.134924,Fig6_A,Series_2,hours
x_time_h/10.1016_j.electacta.2019.135173/Fig9_C_stability_performance_curve/accepted/10.1016_j.electacta.2019.135173__Fig9__C__stability_performance_curve__Pulse-constant_Potential__Series_2.csv,included,,50.0,0.04030982906014649,10.1016/j.electacta.2019.135173,Fig9_C,Series_2,hours
x_time_h/10.1016_j.electacta.2021.137812/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 92% of window)",9.0,,10.1016/j.electacta.2021.137812,Fig7_A,Series_1,hours
x_time_h/10.1016_j.electacta.2022.140172/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.electacta.2022.140172__Fig6__D__stability_performance_curve_pce__Control__Series_2.csv,included,,13.0,0.9961077824979288,10.1016/j.electacta.2022.140172,Fig6_D,Series_2,hours
x_time_h/10.1016_j.flatc.2021.100254/Fig10_whole_stability_performance_curve/accepted/10.1016_j.flatc.2021.100254__Fig10__whole__stability_performance_curve__0.08_mg_mL__Series_2.csv,included,,85.0,99.985614182604,10.1016/j.flatc.2021.100254,Fig10,Series_2,hours
x_time_h/10.1016_j.heliyon.2024.e25352/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.heliyon.2024.e25352__Fig6__whole__stability_performance_curve_pce__CsI-0__Series_2.csv,included,,75.0,18.57742387997908,10.1016/j.heliyon.2024.e25352,Fig6,Series_2,hours
x_time_h/10.1016_j.isci.2021.102276/Fig4_G_jv_curve_stability_performance_pce/accepted/10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 84% of window)",7.0,,10.1016/j.isci.2021.102276,Fig4_G,Series_1,hours
x_time_h/10.1016_j.jallcom.2019.05.148/Fig9_A_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2019.05.148__Fig9__A__stability_performance_curve_pce__TBAO__Series_2.csv,included,,22.0,1.0056279428083075,10.1016/j.jallcom.2019.05.148,Fig9_A,Series_2,hours
x_time_h/10.1016_j.jallcom.2020.155283/Fig5_F_stability_performance_curve_jsc/accepted/10.1016_j.jallcom.2020.155283__Fig5__F__stability_performance_curve_jsc__w_o_BiBr₃__Series_1.csv,included,,10.0,1.0088723299323077,10.1016/j.jallcom.2020.155283,Fig5_F,Series_1,hours
x_time_h/10.1016_j.jallcom.2020.155283/Fig5_G_stability_performance_curve_jsc/accepted/10.1016_j.jallcom.2020.155283__Fig5__G__stability_performance_curve_jsc__o—w_o_BiBr₃__Series_1.csv,included,,14.0,1.097470467789877,10.1016/j.jallcom.2020.155283,Fig5_G,Series_1,hours
x_time_h/10.1016_j.jallcom.2020.157784/Fig7_H_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2020.157784__Fig7__H__stability_performance_curve_pce__With_0.05wt%CA-CQDs__Series_3.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 86% of window)",7.0,,10.1016/j.jallcom.2020.157784,Fig7_H,Series_3,hours
x_time_h/10.1016_j.jallcom.2020.157784/Fig7_H_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2020.157784__Fig7__H__stability_performance_curve_pce__Without__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 86% of window)",9.0,,10.1016/j.jallcom.2020.157784,Fig7_H,Series_2,hours
x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_Ag_(5%)_ETL__Series_2.csv,included,,88.0,7.338264562727346,10.1016/j.jallcom.2021.159658,Fig23,Series_2,hours
x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_ETL__Series_1.csv,included,,88.0,6.6048423598521016,10.1016/j.jallcom.2021.159658,Fig23,Series_1,hours
x_time_h/10.1016_j.jallcom.2021.161448/Fig5_whole_figure/accepted/10.1016_j.jallcom.2021.161448__Fig5__whole__figure__Solution_process__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 83% of window)",5.0,,10.1016/j.jallcom.2021.161448,Fig5,Series_2,hours
