curve_id,sample_id,source_absolute_path,source_relative_path,top_dir,doi_dir,doi,figure_folder,series_id,unit_factor_to_hours,unit_label,unit_source,y_axis_name,y_axis_unit,n_raw_points,n_unique_points_0_200h,start_time_absolute_h,end_time_absolute_h,duration_h,global_max_pce_time_relative_h,global_max_pce_value,duration_ge_200h,global_max_pce_by_200h,paper_selected_min4,main_selected_min10,selection_or_exclusion_reasons
x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,10.1002/adfm.201807024|Fig6_D_pce|10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,x_time_day,10.1002_adfm.201807024,10.1002/adfm.201807024,Fig6_D_pce,Series_1,24.0,days,validation.axis.x.unit,Normalized PCE,,18,8,-1.3882370374635684,428.0615236986405,429.44976073610405,0.0,0.9967099413295936,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.electacta.2021.137812/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1.csv,10.1016/j.electacta.2021.137812|Fig7_A_stability_performance_curve_pce|10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.electacta.2021.137812/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1.csv,x_time_h/10.1016_j.electacta.2021.137812/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1.csv,x_time_h,10.1016_j.electacta.2021.137812,10.1016/j.electacta.2021.137812,Fig7_A_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,58,9,0.1502609037261209,1304.9489787904895,1304.7987178867634,0.0,1.0023132816848412,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.flatc.2021.100254/Fig10_whole_stability_performance_curve/accepted/10.1016_j.flatc.2021.100254__Fig10__whole__stability_performance_curve__0.08_mg_mL__Series_2.csv,10.1016/j.flatc.2021.100254|Fig10_whole_stability_performance_curve|10.1016_j.flatc.2021.100254__Fig10__whole__stability_performance_curve__0.08_mg_mL__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.flatc.2021.100254/Fig10_whole_stability_performance_curve/accepted/10.1016_j.flatc.2021.100254__Fig10__whole__stability_performance_curve__0.08_mg_mL__Series_2.csv,x_time_h/10.1016_j.flatc.2021.100254/Fig10_whole_stability_performance_curve/accepted/10.1016_j.flatc.2021.100254__Fig10__whole__stability_performance_curve__0.08_mg_mL__Series_2.csv,x_time_h,10.1016_j.flatc.2021.100254,10.1016/j.flatc.2021.100254,Fig10_whole_stability_performance_curve,Series_2,1.0,hr,validation.axis.x.unit,Normalized PCE,(P/P₀),85,85,0.3274755933457172,120.91059108823296,120.58311549488724,0.0,99.985614182604,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.heliyon.2024.e25352/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.heliyon.2024.e25352__Fig6__whole__stability_performance_curve_pce__CsI-0__Series_2.csv,10.1016/j.heliyon.2024.e25352|Fig6_whole_stability_performance_curve_pce|10.1016_j.heliyon.2024.e25352__Fig6__whole__stability_performance_curve_pce__CsI-0__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.heliyon.2024.e25352/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.heliyon.2024.e25352__Fig6__whole__stability_performance_curve_pce__CsI-0__Series_2.csv,x_time_h/10.1016_j.heliyon.2024.e25352/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.heliyon.2024.e25352__Fig6__whole__stability_performance_curve_pce__CsI-0__Series_2.csv,x_time_h,10.1016_j.heliyon.2024.e25352,10.1016/j.heliyon.2024.e25352,Fig6_whole_stability_performance_curve_pce,Series_2,1.0,h,validation.axis.x.unit,PCE,(%),76,76,-0.045924454027677086,168.00277351855362,168.0486979725813,0.0,18.57742387997908,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.isci.2021.102276/Fig4_G_jv_curve_stability_performance_pce/accepted/10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1.csv,10.1016/j.isci.2021.102276|Fig4_G_jv_curve_stability_performance_pce|10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.isci.2021.102276/Fig4_G_jv_curve_stability_performance_pce/accepted/10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1.csv,x_time_h/10.1016_j.isci.2021.102276/Fig4_G_jv_curve_stability_performance_pce/accepted/10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1.csv,x_time_h,10.1016_j.isci.2021.102276,10.1016/j.isci.2021.102276,Fig4_G_jv_curve_stability_performance_pce,Series_1,1.0,hrs,validation.axis.x.unit,Normalized PCE,,36,8,-1.720200143456509,976.8259408060304,978.5461409494869,0.0,0.9995083628739532,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jallcom.2020.155283/Fig5_F_stability_performance_curve_jsc/accepted/10.1016_j.jallcom.2020.155283__Fig5__F__stability_performance_curve_jsc__w_o_BiBr₃__Series_1.csv,10.1016/j.jallcom.2020.155283|Fig5_F_stability_performance_curve_jsc|10.1016_j.jallcom.2020.155283__Fig5__F__stability_performance_curve_jsc__w_o_BiBr₃__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jallcom.2020.155283/Fig5_F_stability_performance_curve_jsc/accepted/10.1016_j.jallcom.2020.155283__Fig5__F__stability_performance_curve_jsc__w_o_BiBr₃__Series_1.csv,x_time_h/10.1016_j.jallcom.2020.155283/Fig5_F_stability_performance_curve_jsc/accepted/10.1016_j.jallcom.2020.155283__Fig5__F__stability_performance_curve_jsc__w_o_BiBr₃__Series_1.csv,x_time_h,10.1016_j.jallcom.2020.155283,10.1016/j.jallcom.2020.155283,Fig5_F_stability_performance_curve_jsc,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,62,13,37.331292744786225,993.415532210036,956.0842394652498,485.6300898871109,1.0355662224540743,True,False,False,False,global_max_pce_after_200h
x_time_h/10.1016_j.jallcom.2020.157784/Fig7_H_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2020.157784__Fig7__H__stability_performance_curve_pce__With_0.05wt%CA-CQDs__Series_3.csv,10.1016/j.jallcom.2020.157784|Fig7_H_stability_performance_curve_pce|10.1016_j.jallcom.2020.157784__Fig7__H__stability_performance_curve_pce__With_0.05wt%CA-CQDs__Series_3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jallcom.2020.157784/Fig7_H_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2020.157784__Fig7__H__stability_performance_curve_pce__With_0.05wt%CA-CQDs__Series_3.csv,x_time_h/10.1016_j.jallcom.2020.157784/Fig7_H_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2020.157784__Fig7__H__stability_performance_curve_pce__With_0.05wt%CA-CQDs__Series_3.csv,x_time_h,10.1016_j.jallcom.2020.157784,10.1016/j.jallcom.2020.157784,Fig7_H_stability_performance_curve_pce,Series_3,1.0,h,validation.axis.x.unit,Normalized PCE,,8,8,-7.217620240506477,187.31081053209797,194.52843077260445,43.2285401716899,1.0163571320497844,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_Ag_(5%)_ETL__Series_2.csv,10.1016/j.jallcom.2021.159658|Fig23_whole_stability_performance_curve_pce|10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_Ag_(5%)_ETL__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_Ag_(5%)_ETL__Series_2.csv,x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_Ag_(5%)_ETL__Series_2.csv,x_time_h,10.1016_j.jallcom.2021.159658,10.1016/j.jallcom.2021.159658,Fig23_whole_stability_performance_curve_pce,Series_2,1.0,h,validation.axis.x.unit,PCE,(%),88,88,0.5857798182985832,149.67263846352617,149.08685864522758,0.0,7.338264562727346,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_ETL__Series_1.csv,10.1016/j.jallcom.2021.159658|Fig23_whole_stability_performance_curve_pce|10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_ETL__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_ETL__Series_1.csv,x_time_h/10.1016_j.jallcom.2021.159658/Fig23_whole_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.159658__Fig23__whole__stability_performance_curve_pce__ZnO_ETL__Series_1.csv,x_time_h,10.1016_j.jallcom.2021.159658,10.1016/j.jallcom.2021.159658,Fig23_whole_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,PCE,(%),88,88,0.24305140761989819,149.32991005284748,149.08685864522758,1.7136420533934213,6.601688936907042,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.jallcom.2021.161448/Fig5_whole_figure/accepted/10.1016_j.jallcom.2021.161448__Fig5__whole__figure__Solution_process__Series_2.csv,10.1016/j.jallcom.2021.161448|Fig5_whole_figure|10.1016_j.jallcom.2021.161448__Fig5__whole__figure__Solution_process__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jallcom.2021.161448/Fig5_whole_figure/accepted/10.1016_j.jallcom.2021.161448__Fig5__whole__figure__Solution_process__Series_2.csv,x_time_h/10.1016_j.jallcom.2021.161448/Fig5_whole_figure/accepted/10.1016_j.jallcom.2021.161448__Fig5__whole__figure__Solution_process__Series_2.csv,x_time_h,10.1016_j.jallcom.2021.161448,10.1016/j.jallcom.2021.161448,Fig5_whole_figure,Series_2,1.0,h,validation.axis.x.unit,Normalized PCE,,29,5,33.51285069133223,1194.648832346224,1161.1359816548918,0.0,0.9951035586116473,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2018.01.020/Fig3_D_stability_performance_curve_jsc/accepted/10.1016_j.jechem.2018.01.020__Fig3__D__stability_performance_curve_jsc__Dyesol_TiO2__Series_2.csv,10.1016/j.jechem.2018.01.020|Fig3_D_stability_performance_curve_jsc|10.1016_j.jechem.2018.01.020__Fig3__D__stability_performance_curve_jsc__Dyesol_TiO2__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2018.01.020/Fig3_D_stability_performance_curve_jsc/accepted/10.1016_j.jechem.2018.01.020__Fig3__D__stability_performance_curve_jsc__Dyesol_TiO2__Series_2.csv,x_time_h/10.1016_j.jechem.2018.01.020/Fig3_D_stability_performance_curve_jsc/accepted/10.1016_j.jechem.2018.01.020__Fig3__D__stability_performance_curve_jsc__Dyesol_TiO2__Series_2.csv,x_time_h,10.1016_j.jechem.2018.01.020,10.1016/j.jechem.2018.01.020,Fig3_D_stability_performance_curve_jsc,Series_2,1.0,h,validation.axis.x.unit,PCE,(%),37,3,-37.40797094717914,2494.813836088564,2532.221807035743,633.0554517589359,19.338471824310872,True,False,False,False,global_max_pce_after_200h;unique_points_lt_4
x_time_h/10.1016_j.jechem.2019.10.006/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2.csv,10.1016/j.jechem.2019.10.006|Fig4_D_stability_performance_curve_pce|10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2019.10.006/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2.csv,x_time_h/10.1016_j.jechem.2019.10.006/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2.csv,x_time_h,10.1016_j.jechem.2019.10.006,10.1016/j.jechem.2019.10.006,Fig4_D_stability_performance_curve_pce,Series_2,1.0,h,validation.axis.x.unit,Normalized PCE,,38,8,11.409301934048244,998.2428943204502,986.833592386402,26.671178172605494,0.9864268333457701,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2019.10.006/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1.csv,10.1016/j.jechem.2019.10.006|Fig4_F_stability_performance_curve_voc|10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2019.10.006/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1.csv,x_time_h/10.1016_j.jechem.2019.10.006/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1.csv,x_time_h,10.1016_j.jechem.2019.10.006,10.1016/j.jechem.2019.10.006,Fig4_F_stability_performance_curve_voc,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,40,40,-1.2570640600814116,148.90343306491678,150.1604971249982,0.0,1.0038011569617864,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.jechem.2020.08.055/Fig4_A_stability_performance_curve/accepted/10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1.csv,10.1016/j.jechem.2020.08.055|Fig4_A_stability_performance_curve|10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2020.08.055/Fig4_A_stability_performance_curve/accepted/10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1.csv,x_time_h/10.1016_j.jechem.2020.08.055/Fig4_A_stability_performance_curve/accepted/10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1.csv,x_time_h,10.1016_j.jechem.2020.08.055,10.1016/j.jechem.2020.08.055,Fig4_A_stability_performance_curve,Series_1,1.0,h,validation.axis.x.unit,Norm. PCE,,56,3,710.6434270173929,5911.108559577459,5200.465132560066,0.0,0.967531666257919,True,True,False,False,unique_points_lt_4
x_time_h/10.1016_j.jechem.2020.12.022/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.jechem.2020.12.022__Fig3__F__stability_performance_curve_pce__PMP__Series_1.csv,10.1016/j.jechem.2020.12.022|Fig3_F_stability_performance_curve_pce|10.1016_j.jechem.2020.12.022__Fig3__F__stability_performance_curve_pce__PMP__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2020.12.022/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.jechem.2020.12.022__Fig3__F__stability_performance_curve_pce__PMP__Series_1.csv,x_time_h/10.1016_j.jechem.2020.12.022/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.jechem.2020.12.022__Fig3__F__stability_performance_curve_pce__PMP__Series_1.csv,x_time_h,10.1016_j.jechem.2020.12.022,10.1016/j.jechem.2020.12.022,Fig3_F_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,51,9,-4.477842009567837,1196.7888580446943,1201.2667000542622,0.0,1.0015514547657478,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1.csv,10.1016/j.jechem.2021.05.042|Fig6_E_stability_performance_curve_pce|10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1.csv,x_time_h,10.1016_j.jechem.2021.05.042,10.1016/j.jechem.2021.05.042,Fig6_E_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,60,5,-13.000533146357725,2381.9765251462195,2394.977058292577,0.0,0.9911511786556877,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3.csv,10.1016/j.jechem.2021.05.042|Fig6_E_stability_performance_curve_pce|10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3.csv,x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3.csv,x_time_h,10.1016_j.jechem.2021.05.042,10.1016/j.jechem.2021.05.042,Fig6_E_stability_performance_curve_pce,Series_3,1.0,h,validation.axis.x.unit,Normalized PCE,,59,5,-4.88196684706088,2349.502259949032,2354.384226796093,0.0,1.0092614261857924,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2021.05.042/Fig6_F_stability_performance_curve/accepted/10.1016_j.jechem.2021.05.042__Fig6__F__stability_performance_curve__Control__Series_3.csv,10.1016/j.jechem.2021.05.042|Fig6_F_stability_performance_curve|10.1016_j.jechem.2021.05.042__Fig6__F__stability_performance_curve__Control__Series_3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2021.05.042/Fig6_F_stability_performance_curve/accepted/10.1016_j.jechem.2021.05.042__Fig6__F__stability_performance_curve__Control__Series_3.csv,x_time_h/10.1016_j.jechem.2021.05.042/Fig6_F_stability_performance_curve/accepted/10.1016_j.jechem.2021.05.042__Fig6__F__stability_performance_curve__Control__Series_3.csv,x_time_h,10.1016_j.jechem.2021.05.042,10.1016/j.jechem.2021.05.042,Fig6_F_stability_performance_curve,Series_3,1.0,h,validation.axis.x.unit,Normalized PCE,,59,59,-0.4951596733118748,195.78234182253522,196.2775014958471,0.0,1.0129238534155551,False,True,False,False,duration_lt_200h
x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2.csv,10.1016/j.jechem.2021.06.023|Fig6_F_sem_image_stability_performance_curve_pce|10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2.csv,x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2.csv,x_time_h,10.1016_j.jechem.2021.06.023,10.1016/j.jechem.2021.06.023,Fig6_F_sem_image_stability_performance_curve_pce,Series_2,1.0,h,validation.axis.x.unit,Normalized PCE,,51,9,1.0848346524736598,1223.8592798991076,1222.774445246634,0.0,1.0014089499372418,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__CT__Series_1.csv,10.1016/j.jechem.2021.06.023|Fig6_F_sem_image_stability_performance_curve_pce|10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__CT__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__CT__Series_1.csv,x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__CT__Series_1.csv,x_time_h,10.1016_j.jechem.2021.06.023,10.1016/j.jechem.2021.06.023,Fig6_F_sem_image_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,50,9,3.530383542966945,1201.849339884668,1198.318956341701,0.0,1.0028192030428127,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1016_j.jechem.2021.08.021/Fig5_G_stability_performance_curve_pce_voc/accepted/10.1016_j.jechem.2021.08.021__Fig5__G__stability_performance_curve_pce_voc__w_o_GABr__Series_2.csv,10.1016/j.jechem.2021.08.021|Fig5_G_stability_performance_curve_pce_voc|10.1016_j.jechem.2021.08.021__Fig5__G__stability_performance_curve_pce_voc__w_o_GABr__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.jechem.2021.08.021/Fig5_G_stability_performance_curve_pce_voc/accepted/10.1016_j.jechem.2021.08.021__Fig5__G__stability_performance_curve_pce_voc__w_o_GABr__Series_2.csv,x_time_h/10.1016_j.jechem.2021.08.021/Fig5_G_stability_performance_curve_pce_voc/accepted/10.1016_j.jechem.2021.08.021__Fig5__G__stability_performance_curve_pce_voc__w_o_GABr__Series_2.csv,x_time_h,10.1016_j.jechem.2021.08.021,10.1016/j.jechem.2021.08.021,Fig5_G_stability_performance_curve_pce_voc,Series_2,1.0,hour,validation.axis.x.unit,Normalized PCE,(%),55,55,0.9853470928076575,117.69985958529887,116.71451249249121,10.806899304860298,0.9992078497083763,False,True,False,False,duration_lt_200h
