array_row,curve_id,peak_time_h,peak_value,pce_0h,pce_200h,initial_gain,post_peak_drop,post_peak_nonincrease_fraction_5h,rise_then_fall_broad,rise_then_fall_medium,rise_then_fall_core,rise_then_fall_strong
482,x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__NDI-ID(RS)__Series_2.csv,3.0,1.000144185477705,0.9980528480151277,0.9506926172821528,0.0020913374625771697,0.049451568195552076,1.0,False,False,False,False
483,x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__PCBM__Series_1.csv,0.0,1.0000061041296056,1.0000061041296056,0.9131655605240276,0.0,0.08684054360557791,1.0,False,False,False,False
484,x_time_h/10.1002_adfm.201909737/Fig8_B_stability_performance_curve_pce/accepted/10.1002_adfm.201909737__Fig8__B__stability_performance_curve_pce__MAPbI₃__Series_1.csv,0.0,0.9999280942314432,0.9999280942314432,0.604883277027591,0.0,0.3950448172038522,1.0,False,False,False,False
485,x_time_h/10.1002_adfm.201910620/Fig5_D_stability_performance_curve_pce/accepted/10.1002_adfm.201910620__Fig5__D__stability_performance_curve_pce__w_oM2P__Series_1.csv,0.0,0.9999631918753917,0.9999631918753917,0.7600126001098784,0.0,0.23995059176551337,1.0,False,False,False,False
486,x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__3D__Series_3.csv,0.0,1.0007490220220574,1.0007490220220574,0.48353742950992534,0.0,0.5172115925121321,1.0,False,False,False,False
487,x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__BA_(n=4)__Series_2.csv,0.0,0.9984911951615332,0.9984911951615332,0.6902886914066717,0.0,0.30820250375486147,1.0,False,False,False,False
488,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-I-0.1__Series_2.csv,11.166666666666666,0.9999841281614786,0.9998001539719698,0.95601040938031,0.00018397418950888422,0.043973718781168625,1.0,False,False,False,False
489,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-Th-0.05__Series_3.csv,0.0,0.9999052410402303,0.9999052410402303,0.9439019789387411,0.0,0.056003262101489204,1.0,False,False,False,False
490,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-pristine__Series_1.csv,0.0,0.9998880492726222,0.9998880492726222,0.868695399287273,0.0,0.13119264998534919,1.0,False,False,False,False
491,x_time_h/10.1002_adfm.202005846/Fig4_A_stability/accepted/10.1002_adfm.202005846__Fig4__A__stability__Reference__Series_2.csv,0.0,0.9999921124546606,0.9999921124546606,0.9371810777719704,0.0,0.06281103468269023,1.0,False,False,False,False
492,x_time_h/10.1002_adfm.202008801/Fig6_C_stability_performance_curve_spectrum/accepted/10.1002_adfm.202008801__Fig6__C__stability_performance_curve_spectrum__w_oIMBF4__Series_1.csv,0.0,1.0,1.0,0.9238004823205663,0.0,0.07619951767943367,1.0,False,False,False,False
493,x_time_h/10.1002_adfm.202008801/Fig6_C_stability_performance_curve_spectrum/accepted/10.1002_adfm.202008801__Fig6__C__stability_performance_curve_spectrum__with_IMBF4__Series_2.csv,8.333333333333332,0.99999999999996,0.9996960828228563,0.9799305803047719,0.000303917177103763,0.020069419695188162,1.0,False,False,False,False
494,x_time_h/10.1002_adfm.202010368/Fig7_B_stability_performance_curve/accepted/10.1002_adfm.202010368__Fig7__B__stability_performance_curve__Control__Series_1.csv,25.0,0.9999922999984625,0.9905193499743756,0.9272129556083822,0.00947295002408688,0.07277934439008027,1.0,False,False,False,False
495,x_time_h/10.1002_adfm.202010368/Fig7_E_stability_performance_curve/accepted/10.1002_adfm.202010368__Fig7__E__stability_performance_curve__Control__Series_1.csv,0.0,0.9999975766786263,0.9999975766786263,0.9532485264411226,0.0,0.04674905023750375,1.0,False,False,False,False
496,"x_time_h/10.1002_adfm.202010696/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1002_adfm.202010696__Fig6__B__mppt_stability_performance_curve_pce__→CsPbl,Br-PT_Spiro-OMeTAD__Series_2.csv",0.0,1.0000742111201333,1.0000742111201333,0.782669499317766,0.0,0.2174047118023673,1.0,False,False,False,False
497,x_time_h/10.1002_adfm.202103316/Fig6_B_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__B__stability_performance_curve_pce_image__reference__Series_1.csv,2.0,0.9996944776919324,0.9992790663361394,0.7742613663407466,0.00041541135579303834,0.22543311135118582,1.0,False,False,False,False
498,x_time_h/10.1002_adfm.202103316/Fig6_B_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__B__stability_performance_curve_pce_image__w_4t-5CzBn__Series_3.csv,2.0,0.9998485973765311,0.9996427388600667,0.9123034025295002,0.00020585851646437447,0.08754519484703094,1.0,False,False,False,False
499,x_time_h/10.1002_adfm.202103316/Fig6_B_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__B__stability_performance_curve_pce_image__w_5CzBn__Series_2.csv,9.0,1.0000856516261867,0.9999931845677142,0.8744274396241059,9.246705847243408e-05,0.12565821200208083,1.0,False,False,False,False
500,x_time_h/10.1002_adfm.202103316/Fig6_C_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__C__stability_performance_curve_pce_image__reference__Series_3.csv,0.0,1.0,1.0,0.8248549579386935,0.0,0.17514504206130654,1.0,False,False,False,False
501,x_time_h/10.1002_adfm.202103316/Fig6_C_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__C__stability_performance_curve_pce_image__w_4t-5CzBn__Series_1.csv,8.0,0.9999276564284133,0.9961444357401458,0.8824783208562991,0.00378322068826753,0.11744933557211423,1.0,False,False,False,False
502,x_time_h/10.1002_adfm.202103316/Fig6_C_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__C__stability_performance_curve_pce_image__w_5CzBn__Series_2.csv,0.0,1.0002535802928838,1.0002535802928838,0.7213648561131776,0.0,0.2788887241797062,1.0,False,False,False,False
503,x_time_h/10.1002_adfm.202103807/Fig5_B_stability_performance_curve_pce/accepted/10.1002_adfm.202103807__Fig5__B__stability_performance_curve_pce__NiO__Series_1.csv,0.0,1.0000241694627803,1.0000241694627803,0.9545944166689647,0.0,0.04542975279381556,1.0,False,False,False,False
504,"x_time_h/10.1002_adfm.202106560/Fig4_B_stability_performance_curve/accepted/10.1002_adfm.202106560__Fig4__B__stability_performance_curve__。—FASnl,_based_PSCs_with_HTL__Series_2.csv",0.0,0.9999922114067494,0.9999922114067494,0.8334655007503902,0.0,0.16652671065635927,1.0,False,False,False,False
505,x_time_h/10.1002_adfm.202107710/Fig4_F_stability_performance_curve_jsc/accepted/10.1002_adfm.202107710__Fig4__F__stability_performance_curve_jsc__FASnl₃__Series_1.csv,0.0,1.0000448746664992,1.0000448746664992,0.6821343420464182,0.0,0.31791053262008095,1.0,False,False,False,False
506,x_time_h/10.1002_adfm.202111116/Fig5_B_stability_performance_curve/accepted/10.1002_adfm.202111116__Fig5__B__stability_performance_curve__O-Ref__Series_2.csv,0.0,0.9999769287946715,0.9999769287946715,0.8523372955068416,0.0,0.14763963328782992,1.0,False,False,False,False
507,x_time_h/10.1002_adfm.202200174/Fig3_E_stability_performance_curve_pce/accepted/10.1002_adfm.202200174__Fig3__E__stability_performance_curve_pce__Control__Series_2.csv,0.0,0.9998198988428756,0.9998198988428756,0.3976732668592799,0.0,0.6021466319835957,1.0,False,False,False,False
508,x_time_h/10.1002_adfm.202200473/Fig4_A_stability_performance_curve/accepted/10.1002_adfm.202200473__Fig4__A__stability_performance_curve__FA0.92CS0.08Pbl3__Series_1.csv,10.166666666666666,0.9999559229311794,0.9960353361223855,0.9463362282267691,0.003920586808793924,0.0536196947044103,1.0,False,False,False,False
509,x_time_h/10.1002_adfm.202200473/Fig4_B_stability_performance_curve/accepted/10.1002_adfm.202200473__Fig4__B__stability_performance_curve__FA0.92CS0.08PbI3__Series_1.csv,0.0,0.9999784928230209,0.9999784928230209,0.7928059573879401,0.0,0.20717253543508074,1.0,False,False,False,False
510,x_time_h/10.1002_adfm.202200473/Fig4_C_stability_performance_curve/accepted/10.1002_adfm.202200473__Fig4__C__stability_performance_curve__FA₀.₉₂Cs₀.₀₈PbI₃__Series_1.csv,0.0,0.9999355473625426,0.9999355473625426,0.8930208463166456,0.0,0.10691470104589706,1.0,False,False,False,False
511,x_time_h/10.1002_adfm.202215041/Fig3_E_stability_performance_curve_pce/accepted/10.1002_adfm.202215041__Fig3__E__stability_performance_curve_pce__Control__Series_1.csv,8.5,0.9999999999999603,0.9989431912218852,0.9631824727445304,0.0010568087780750135,0.03681752725542986,1.0,False,False,False,False
512,x_time_h/10.1002_adfm.202501623/Fig5_A_mppt_stability_performance_curve_pce_cross_section/accepted/10.1002_adfm.202501623__Fig5__A__mppt_stability_performance_curve_pce_cross_section__Control__Series_1.csv,0.0,1.0000346490262342,1.0000346490262342,0.8626911561752698,0.0,0.13734349285096437,1.0,False,False,False,False
513,x_time_h/10.1002_adfm.202501623/Fig5_B_stability_performance_curve/accepted/10.1002_adfm.202501623__Fig5__B__stability_performance_curve__o—Control__Series_1.csv,0.0,1.0000208823902506,1.0000208823902506,0.8310688278810556,0.0,0.16895205450919493,1.0,False,False,False,False
514,x_time_h/10.1002_adma.201503729/Fig4_A_stability_performance_curve_retention/accepted/10.1002_adma.201503729__Fig4__A__stability_performance_curve_retention__Spiro-OMeTAD__Series_2.csv,0.0,0.9999834141558434,0.9999834141558434,0.7676957883757894,0.0,0.2322876257800539,1.0,False,False,False,False
515,x_time_h/10.1002_adma.201606608/Fig4_F_stability_performance_curve_pce/accepted/10.1002_adma.201606608__Fig4__F__stability_performance_curve_pce__MAPbI₃_device__Series_2.csv,0.0,1.0000110022996564,1.0000110022996564,0.8828510348495344,0.0,0.11715996745012203,1.0,False,False,False,False
516,x_time_h/10.1002_adma.201705596/Fig5_C_image/accepted/10.1002_adma.201705596__Fig5__C__image__MAPbl₃__Series_1.csv,25.5,1.0000009019988947,0.9975254754332336,0.9722133818473938,0.002475426565661132,0.027787520151500877,1.0,False,False,False,False
517,x_time_h/10.1002_adma.201707143/Fig4_C_mppt_stability_performance_curve/accepted/10.1002_adma.201707143__Fig4__C__mppt_stability_performance_curve__Series_1__Series_1.csv,8.333333333333332,0.9999999999999601,0.9986153091820769,0.9156359584197239,0.0013846908178832829,0.08436404158023625,1.0,False,False,False,False
518,x_time_h/10.1002_adma.201707143/Fig4_D_stability/accepted/10.1002_adma.201707143__Fig4__D__stability__Series_1__Series_1.csv,0.0,1.000143465551163,1.000143465551163,0.8368084913600585,0.0,0.16333497419110443,1.0,False,False,False,False
519,x_time_h/10.1002_adma.201800544/Fig3_A_stability_performance_curve/accepted/10.1002_adma.201800544__Fig3__A__stability_performance_curve__Reference__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9412260463535305,0.0,0.05877395364646931,1.0,False,False,False,False
520,x_time_h/10.1002_adma.201801948/Fig8_C_stability/accepted/10.1002_adma.201801948__Fig8__C__stability__w_FAPFpost-treatment6__Series_2.csv,0.0,0.9993351147319893,0.9993351147319893,0.8100158565995628,0.0,0.18931925813242656,0.85,False,False,False,False
521,x_time_h/10.1002_adma.201801948/Fig8_C_stability/accepted/10.1002_adma.201801948__Fig8__C__stability__w_o_post-treatment__Series_1.csv,6.0,0.9997482726150103,0.9621860112727375,0.7666913953337281,0.03756226134227281,0.23305687728128222,1.0,True,True,True,False
522,x_time_h/10.1002_adma.201803735/Fig4_D_stability_performance_curve_decay/accepted/10.1002_adma.201803735__Fig4__D__stability_performance_curve_decay__Spiro-OMeTAD__Series_1.csv,0.0,1.0002760140440783,1.0002760140440783,0.932812398368036,0.0,0.06746361567604231,0.95,False,False,False,False
523,x_time_h/10.1002_adma.201806823/Fig3_C_pce/accepted/10.1002_adma.201806823__Fig3__C__pce__X=0.17__Series_1.csv,0.6666666666666666,0.9999971899261647,0.9999954279051726,0.9574136537296586,1.7620209921132002e-06,0.04258353619650612,1.0,False,False,False,False
524,x_time_h/10.1002_adma.201901673/Fig7_C_stability_performance_curve_pce/accepted/10.1002_adma.201901673__Fig7__C__stability_performance_curve_pce__(PEA)₂MA₄Pb₅I₁₆__Series_2.csv,81.33333333333333,0.9999982000768564,0.9731177654179193,0.9001896593591706,0.02688043465893708,0.09980854071768575,1.0,True,True,False,False
525,x_time_h/10.1002_adma.201901966/Fig4_E_stability_performance_curve/accepted/10.1002_adma.201901966__Fig4__E__stability_performance_curve__LDRP__Series_1.csv,0.0,1.0000179803135287,1.0000179803135287,0.9529781743989609,0.0,0.0470398059145678,1.0,False,False,False,False
526,x_time_h/10.1002_adma.201904347/Fig3_F_stability_performance_curve_pce/accepted/10.1002_adma.201904347__Fig3__F__stability_performance_curve_pce__Pristine__Series_1.csv,0.0,1.0,1.0,0.9172643359245578,0.0,0.0827356640754422,1.0,False,False,False,False
527,x_time_h/10.1002_adma.201904494/Fig4_D_mppt_stability_performance_curve_profile/accepted/10.1002_adma.201904494__Fig4__D__mppt_stability_performance_curve_profile__with_IEICO-4F__Series_2.csv,0.0,0.9893225204108801,0.9893225204108801,0.7599993539181972,0.0,0.22932316649268292,1.0,False,False,False,False
528,x_time_h/10.1002_adma.201904494/Fig4_D_mppt_stability_performance_curve_profile/accepted/10.1002_adma.201904494__Fig4__D__mppt_stability_performance_curve_profile__without_IEICO-4F__Series_1.csv,0.0,1.0007521150077534,1.0007521150077534,0.7794420179065812,0.0,0.22131009710117222,1.0,False,False,False,False
529,x_time_h/10.1002_adma.201905502/Fig4_H_stability_performance_curve/accepted/10.1002_adma.201905502__Fig4__H__stability_performance_curve__0.15__Series_2.csv,0.0,1.000160758151101,1.000160758151101,0.9777855254927746,0.0,0.022375232658326305,0.975,False,False,False,False
530,x_time_h/10.1002_adma.201905502/Fig4_H_stability_performance_curve/accepted/10.1002_adma.201905502__Fig4__H__stability_performance_curve__R__Series_1.csv,0.0,0.9990610387427316,0.9990610387427316,0.5768377862659027,0.0,0.4222232524768289,1.0,False,False,False,False
531,x_time_h/10.1002_adma.201906995/Fig5_D_stability/accepted/10.1002_adma.201906995__Fig5__D__stability__AceMA__Series_1.csv,27.5,0.9996445698310602,0.8775680610160699,0.9148064859416077,0.12207650881499033,0.08483808388945246,0.9705882352941176,True,True,True,False
532,x_time_h/10.1002_adma.201907769/Fig4_E_jv_curve_stability_performance_jsc/accepted/10.1002_adma.201907769__Fig4__E__jv_curve_stability_performance_jsc__Control__Series_2.csv,0.0,1.0007412572698202,1.0007412572698202,0.5763084663174547,0.0,0.4244327909523655,1.0,False,False,False,False
533,x_time_h/10.1002_adma.201907769/Fig4_F_jv_curve_stability_performance_jsc/accepted/10.1002_adma.201907769__Fig4__F__jv_curve_stability_performance_jsc__Control__Series_1.csv,0.0,0.9999469843562238,0.9999469843562238,0.8530136409752024,0.0,0.14693334338102138,1.0,False,False,False,False
534,x_time_h/10.1002_adma.201908107/Fig5_E_stability_performance_curve_pce/accepted/10.1002_adma.201908107__Fig5__E__stability_performance_curve_pce__0%GABr__Series_2.csv,0.0,1.0000139077375485,1.0000139077375485,0.2037384247604937,0.0,0.7962754829770549,1.0,False,False,False,False
535,x_time_h/10.1002_adma.202000865/Fig4_F_mppt_stability_performance_curve_pce/accepted/10.1002_adma.202000865__Fig4__F__mppt_stability_performance_curve_pce__Control__Series_1.csv,0.0,1.0029331511091841,1.0029331511091841,0.6332828577748953,0.0,0.3696502933342888,0.975,False,False,False,False
536,x_time_h/10.1002_adma.202001470/Fig5_G_stability_performance_curve_pattern/accepted/10.1002_adma.202001470__Fig5__G__stability_performance_curve_pattern__Control__Series_1.csv,0.0,0.9999932014009771,0.9999932014009771,0.8958724161597448,0.0,0.10412078524123236,1.0,False,False,False,False
537,x_time_h/10.1002_adma.202001470/Fig5_G_stability_performance_curve_pattern/accepted/10.1002_adma.202001470__Fig5__G__stability_performance_curve_pattern__FAPbI₃__Series_2.csv,0.0,0.9999931589016897,0.9999931589016897,0.8310756813009834,0.0,0.1689174776007063,1.0,False,False,False,False
538,x_time_h/10.1002_adma.202001470/Fig5_H_stability_performance_curve_pattern/accepted/10.1002_adma.202001470__Fig5__H__stability_performance_curve_pattern__Control__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.8245068291183312,0.0,0.17549317088166905,0.95,False,False,False,False
539,x_time_h/10.1002_adma.202001470/Fig5_H_stability_performance_curve_pattern/accepted/10.1002_adma.202001470__Fig5__H__stability_performance_curve_pattern__FAPbl3__Series_1.csv,0.0,0.9996870911605862,0.9996870911605862,0.5862669426650106,0.0,0.4134201484955756,1.0,False,False,False,False
540,x_time_h/10.1002_adma.202003296/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.202003296__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,75.16666666666666,0.9999999999999603,0.9970852448198624,0.9458446369351823,0.002914755180097872,0.05415536306477797,1.0,False,False,False,False
541,x_time_h/10.1002_adma.202003965/Fig6_A_stability_performance_curve_pce/accepted/10.1002_adma.202003965__Fig6__A__stability_performance_curve_pce__Eth-PSCs__Series_2.csv,0.0,1.0000696733570131,1.0000696733570131,0.6889316106268453,0.0,0.31113806273016786,1.0,False,False,False,False
542,x_time_h/10.1002_adma.202006087/Fig3_C_stability_performance_curve/accepted/10.1002_adma.202006087__Fig3__C__stability_performance_curve__Spiro-OMeTAD°__Series_2.csv,0.0,0.9997881617983962,0.9997881617983962,0.5472797915794352,0.0,0.45250837021896106,1.0,False,False,False,False
543,x_time_h/10.1002_adma.202006087/Fig7_A_mppt_stability_performance_curve/accepted/10.1002_adma.202006087__Fig7__A__mppt_stability_performance_curve__Control__Series_2.csv,0.0,0.9998444052654519,0.9998444052654519,0.3512594456922245,0.0,0.6485849595732274,1.0,False,False,False,False
544,x_time_h/10.1002_adma.202006087/Fig7_B_mppt_stability_performance_curve_pce/accepted/10.1002_adma.202006087__Fig7__B__mppt_stability_performance_curve_pce__Control__Series_1.csv,0.0,0.999974687727273,0.999974687727273,0.5192456406393888,0.0,0.4807290470878842,1.0,False,False,False,False
545,x_time_h/10.1002_adma.202006753/Fig6_B_stability_performance_curve_pce/accepted/10.1002_adma.202006753__Fig6__B__stability_performance_curve_pce__PTAA__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9480646458138838,0.0,0.051935354186115945,1.0,False,False,False,False
