curve_id,axis_valid,audit_reasons,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,n_unique_points,duration_hours,x_min_original,x_max_original,y_min_original,y_max_original,final_class,strict_topology_match,strict_class,rule_ensemble_stability,confidence_level,review_recommended,final_status
10.1016_j.cej.2020.126712_Fig5_B_stability_performance_curve_pce_pattern_0b9e145ee1,True,,lab/data_all/x_time_h/10.1016_j.cej.2020.126712/Fig5_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.cej.2020.126712__Fig5__B__stability_performance_curve_pce_pattern__F0__Series_2.csv,10.1016/j.cej.2020.126712,Fig5_B_stability_performance_curve_pce_pattern,10.1016_j.cej.2020.126712__Fig5__B__stability_performance_curve_pce_pattern__F0__Series_2,Aging time (h),(h),Normalized PCE,,1.0,62,1271.664406817245,11.031505356247806,1282.6959121734928,0.1879378862192096,1.009718080632318,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1016_j.solmat.2019.110284_Fig5_B_stability_performance_curve_structure_503d10bb5c,True,,lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig5_B_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__B__stability_performance_curve_structure__planar_regular_(n-i-p)cells__Series_2.csv,10.1016/j.solmat.2019.110284,Fig5_B_stability_performance_curve_structure,10.1016_j.solmat.2019.110284__Fig5__B__stability_performance_curve_structure__planar_regular_(n-i-p)cells__Series_2,Days,,Normalized PCE,,24.0,45,719.4099741119446,-0.2129567393471498,29.762458848650542,0.69026858568579,1.0002686966351022,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1038_s41560-018-0192-2_Fig5_B_statistics_plot_stability_performance_curve_pce_39bb56753d,True,,lab/data_all/x_time_day/10.1038_s41560-018-0192-2/Fig5_B_statistics_plot_stability_performance_curve_pce/accepted/10.1038_s41560-018-0192-2__Fig5__B__statistics_plot_stability_performance_curve_pce__CsMAFA__Series_1.csv,10.1038/s41560-018-0192-2,Fig5_B_statistics_plot_stability_performance_curve_pce,10.1038_s41560-018-0192-2__Fig5__B__statistics_plot_stability_performance_curve_pce__CsMAFA__Series_1,Time,days,Normalized PCE,,24.0,47,701.6003562175181,0.4059973292833927,29.639345505013313,0.5971039447106659,0.9970784238988168,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsami.0c19784_Fig5_C_diagram_2032491bd6,True,,lab/data_all/x_time_day/10.1021_acsami.0c19784/Fig5_C_diagram/accepted/10.1021_acsami.0c19784__Fig5__C__diagram__Control__Series_1.csv,10.1021/acsami.0c19784,Fig5_C_diagram,10.1021_acsami.0c19784__Fig5__C__diagram__Control__Series_1,Time,(day),Normalized PCE,,24.0,53,705.1111749356091,0.0261517871324405,29.405784076116156,0.7011311169955697,0.9994905302356076,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1039_d0tc01464h_Fig5_C_eqe_curve_stability_performance_2057fd2621,True,,lab/data_all/x_time_day/10.1039_d0tc01464h/Fig5_C_eqe_curve_stability_performance/accepted/10.1039_d0tc01464h__Fig5__C__eqe_curve_stability_performance__pristine__Series_1.csv,10.1039/d0tc01464h,Fig5_C_eqe_curve_stability_performance,10.1039_d0tc01464h__Fig5__C__eqe_curve_stability_performance__pristine__Series_1,Time,(days),Normalized PCE,,24.0,36,706.1202959566956,0.0284203665163955,29.450099364712045,0.6588921978344606,1.0202483029770724,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1039_d0tc01464h_Fig5_C_eqe_curve_stability_performance_51c70d2594,True,,lab/data_all/x_time_day/10.1039_d0tc01464h/Fig5_C_eqe_curve_stability_performance/accepted/10.1039_d0tc01464h__Fig5__C__eqe_curve_stability_performance__with_NH₂GACl__Series_2.csv,10.1039/d0tc01464h,Fig5_C_eqe_curve_stability_performance,10.1039_d0tc01464h__Fig5__C__eqe_curve_stability_performance__with_NH₂GACl__Series_2,Time,(days),Normalized PCE,,24.0,36,706.1202959566955,-0.0556415734784492,29.3660374247172,0.9078264035993708,1.0496921337664702,IFO-Bridge,True,IFO-Bridge,0.41,low_review,True,classified_strict_topology
10.1002_adma.201705596_Fig5_C_image_4b4f102c5f,True,,lab/data_all/x_time_h/10.1002_adma.201705596/Fig5_C_image/accepted/10.1002_adma.201705596__Fig5__C__image__MAPbl₃__Series_1.csv,10.1002/adma.201705596,Fig5_C_image,10.1002_adma.201705596__Fig5__C__image__MAPbl₃__Series_1,Time,(h),Normalized PCE,,1.0,54,541.1997441036854,-1.0251528617671966,540.1745912419182,0.9118050337608528,0.9999532068215584,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1007_s40820-021-00675-7_Fig5_C_jv_curve_stability_performance_2c873d9606,True,,lab/data_all/x_time_h/10.1007_s40820-021-00675-7/Fig5_C_jv_curve_stability_performance/accepted/10.1007_s40820-021-00675-7__Fig5__C__jv_curve_stability_performance__SnO₂_K_based_5×5_cm²_module__Series_2.csv,10.1007/s40820-021-00675-7,Fig5_C_jv_curve_stability_performance,10.1007_s40820-021-00675-7__Fig5__C__jv_curve_stability_performance__SnO₂_K_based_5×5_cm²_module__Series_2,Time,(h),Normalized PCE,,1.0,137,1085.4490114236387,6.2703872773372495,1091.719398700976,0.7788411946994686,0.9887067401702418,IFO-Hill,True,IFO-Hill,1.0,high,False,classified_strict_topology
10.1007_s40820-021-00675-7_Fig5_C_jv_curve_stability_performance_5d06ef3b96,True,,lab/data_all/x_time_h/10.1007_s40820-021-00675-7/Fig5_C_jv_curve_stability_performance/accepted/10.1007_s40820-021-00675-7__Fig5__C__jv_curve_stability_performance__SnO₂_based_5×5_cm²_module__Series_1.csv,10.1007/s40820-021-00675-7,Fig5_C_jv_curve_stability_performance,10.1007_s40820-021-00675-7__Fig5__C__jv_curve_stability_performance__SnO₂_based_5×5_cm²_module__Series_1,Time,(h),Normalized PCE,,1.0,63,494.8370493254823,7.866635823548478,502.7036851490308,0.821238274592554,0.9208714123413052,,,,,,,insufficient_duration_for_selected_window
10.1002_adem.202000990_Fig5_C_jv_curve_stability_performance_pce_e24ae0ddf1,True,,lab/data_all/x_time_h/10.1002_adem.202000990/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1002_adem.202000990__Fig5__C__jv_curve_stability_performance_pce__Pero@Pbl2-70°C__Series_3.csv,10.1002/adem.202000990,Fig5_C_jv_curve_stability_performance_pce,10.1002_adem.202000990__Fig5__C__jv_curve_stability_performance_pce__Pero@Pbl2-70°C__Series_3,Time (Hours),Hours,Normalized PCE,,1.0,20,120.46885494878983,-2.3987176067748663,118.07013734201496,0.1129705389918358,1.0064995690794185,,,,,,,insufficient_duration_for_selected_window
10.1002_adem.202000990_Fig5_C_jv_curve_stability_performance_pce_1774ba3470,True,,lab/data_all/x_time_h/10.1002_adem.202000990/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1002_adem.202000990__Fig5__C__jv_curve_stability_performance_pce__Pero@Pbl₂-300°C__Series_1.csv,10.1002/adem.202000990,Fig5_C_jv_curve_stability_performance_pce,10.1002_adem.202000990__Fig5__C__jv_curve_stability_performance_pce__Pero@Pbl₂-300°C__Series_1,Time (Hours),Hours,Normalized PCE,,1.0,61,380.42796299617834,-1.764671001781238,378.6632919943971,0.6576887712377417,1.0064995690794185,,,,,,,insufficient_duration_for_selected_window
10.1038_s41560-021-00802-z_Fig5_C_jv_curve_stability_performance_pce_15dac8a0fd,True,,lab/data_all/x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,10.1038/s41560-021-00802-z,Fig5_C_jv_curve_stability_performance_pce,10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1,Irradiation time,h,Normalized PCE,,1.0,54,1971.2778720596348,1.306273129680335,1972.584145189315,1.0099778657800278,1.1795436526681908,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1007_s40820-020-00509-y_Fig5_C_mppt_stability_performance_curve_11261d9066,True,,lab/data_all/x_time_h/10.1007_s40820-020-00509-y/Fig5_C_mppt_stability_performance_curve/accepted/10.1007_s40820-020-00509-y__Fig5__C__mppt_stability_performance_curve__Ref__Series_1.csv,10.1007/s40820-020-00509-y,Fig5_C_mppt_stability_performance_curve,10.1007_s40820-020-00509-y__Fig5__C__mppt_stability_performance_curve__Ref__Series_1,Time,h,Normalized PCE,,1.0,60,494.92630549773787,-0.8563521423111382,494.0699533554267,0.8149044914808834,1.0186463684956326,,,,,,,insufficient_duration_for_selected_window
10.1038_s41560-019-0382-6_Fig5_C_mppt_stability_performance_curve_e46b9c6d0c,True,,lab/data_all/x_time_h/10.1038_s41560-019-0382-6/Fig5_C_mppt_stability_performance_curve/accepted/10.1038_s41560-019-0382-6__Fig5__C__mppt_stability_performance_curve__CsFAMA-F__Series_2.csv,10.1038/s41560-019-0382-6,Fig5_C_mppt_stability_performance_curve,10.1038_s41560-019-0382-6__Fig5__C__mppt_stability_performance_curve__CsFAMA-F__Series_2,Time,h,Normalized PCE,,1.0,60,5783.754017667023,50.28157896595826,5834.035596632981,0.9040158815901732,1.0605195102427505,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1038_s41560-019-0382-6_Fig5_C_mppt_stability_performance_curve_008a27f57f,True,,lab/data_all/x_time_h/10.1038_s41560-019-0382-6/Fig5_C_mppt_stability_performance_curve/accepted/10.1038_s41560-019-0382-6__Fig5__C__mppt_stability_performance_curve__CsFAMA__Series_1.csv,10.1038/s41560-019-0382-6,Fig5_C_mppt_stability_performance_curve,10.1038_s41560-019-0382-6__Fig5__C__mppt_stability_performance_curve__CsFAMA__Series_1,Time,h,Normalized PCE,,1.0,60,5783.754017667022,30.675633143358255,5814.42965081038,0.5434985941583435,1.0353671413521577,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_jacs.0c12802_Fig5_C_mppt_stability_performance_curve_pce_e99595cf77,True,,lab/data_all/x_time_h/10.1021_jacs.0c12802/Fig5_C_mppt_stability_performance_curve_pce/accepted/10.1021_jacs.0c12802__Fig5__C__mppt_stability_performance_curve_pce__Control__Series_1.csv,10.1021/jacs.0c12802,Fig5_C_mppt_stability_performance_curve_pce,10.1021_jacs.0c12802__Fig5__C__mppt_stability_performance_curve_pce__Control__Series_1,Time,(h),Normalized PCE,,1.0,24,296.0991546544136,183.37660855631347,479.4757632107271,0.972376724949115,0.9916562584942944,,,,,,,insufficient_duration_for_selected_window
10.1038_s41467-021-23566-2_Fig5_C_mppt_stability_performance_curve_pce_998ac09780,True,,lab/data_all/x_time_h/10.1038_s41467-021-23566-2/Fig5_C_mppt_stability_performance_curve_pce/accepted/10.1038_s41467-021-23566-2__Fig5__C__mppt_stability_performance_curve_pce__Control__Series_1.csv,10.1038/s41467-021-23566-2,Fig5_C_mppt_stability_performance_curve_pce,10.1038_s41467-021-23566-2__Fig5__C__mppt_stability_performance_curve_pce__Control__Series_1,Time,(h),Normalized PCE,,1.0,90,490.0533029235143,3.682042334987458,493.73534525850175,0.7436398308032404,0.9895844647923316,,,,,,,insufficient_duration_for_selected_window
10.1126_sciadv.abd1580_Fig5_C_mppt_stability_performance_curve_pce_690789d0a8,True,,lab/data_all/x_time_h/10.1126_sciadv.abd1580/Fig5_C_mppt_stability_performance_curve_pce/accepted/10.1126_sciadv.abd1580__Fig5__C__mppt_stability_performance_curve_pce__PSCs_with_Cu__Series_2.csv,10.1126/sciadv.abd1580,Fig5_C_mppt_stability_performance_curve_pce,10.1126_sciadv.abd1580__Fig5__C__mppt_stability_performance_curve_pce__PSCs_with_Cu__Series_2,Time,(hours),Normalized PCE,,1.0,136,994.1862794154777,-3.043202766660258,991.1430766488174,0.6076286319727027,1.046486011472945,IFO-Slope,False,unresolved_other_shape,0.94,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1007_s40820-023-01130-5_Fig5_C_mppt_stability_performance_curve_pce_mapping_7aff928a56,True,,lab/data_all/x_time_h/10.1007_s40820-023-01130-5/Fig5_C_mppt_stability_performance_curve_pce_mapping/accepted/10.1007_s40820-023-01130-5__Fig5__C__mppt_stability_performance_curve_pce_mapping__Control__Series_1.csv,10.1007/s40820-023-01130-5,Fig5_C_mppt_stability_performance_curve_pce_mapping,10.1007_s40820-023-01130-5__Fig5__C__mppt_stability_performance_curve_pce_mapping__Control__Series_1,Time,(h),Normalized PCE,,1.0,52,813.5800482247234,1.0995663299081286,814.6796145546316,0.7237766555441731,0.9999318739250604,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1002_adfm.202002964_Fig5_C_mppt_stability_performance_curve_profile_cdfd375f6e,True,,lab/data_all/x_time_h/10.1002_adfm.202002964/Fig5_C_mppt_stability_performance_curve_profile/accepted/10.1002_adfm.202002964__Fig5__C__mppt_stability_performance_curve_profile__o-Control__Series_1.csv,10.1002/adfm.202002964,Fig5_C_mppt_stability_performance_curve_profile,10.1002_adfm.202002964__Fig5__C__mppt_stability_performance_curve_profile__o-Control__Series_1,Time,(h),PCE,(%),1.0,25,79.62776923875637,-1.320017393522022,78.30775184523435,1.1079155597842032,15.290924577364711,,,,,,,insufficient_duration_for_selected_window
10.1021_jacs.1c02118_Fig5_C_spectrum_c3e96f8e69,True,,lab/data_all/x_time_h/10.1021_jacs.1c02118/Fig5_C_spectrum/accepted/10.1021_jacs.1c02118__Fig5__C__spectrum__Ag-b1__Series_4.csv,10.1021/jacs.1c02118,Fig5_C_spectrum,10.1021_jacs.1c02118__Fig5__C__spectrum__Ag-b1__Series_4,Time (hours),(hours),PCE (%),(%),1.0,47,248.1569320009208,-1.5763136297289435,246.58061837119183,16.500918308064247,20.019225122909603,,,,,,,insufficient_duration_for_selected_window
10.1021_jacs.1c02118_Fig5_C_spectrum_d34ab2aa6a,True,,lab/data_all/x_time_h/10.1021_jacs.1c02118/Fig5_C_spectrum/accepted/10.1021_jacs.1c02118__Fig5__C__spectrum__Ag__Series_2.csv,10.1021/jacs.1c02118,Fig5_C_spectrum,10.1021_jacs.1c02118__Fig5__C__spectrum__Ag__Series_2,Time (hours),(hours),PCE (%),(%),1.0,47,248.1569320009208,-1.5763136297289435,246.58061837119183,1.8519681153444871,15.989164589541286,,,,,,,insufficient_duration_for_selected_window
10.1016_j.nanoen.2021.105742_Fig5_C_stability_b56b70252f,True,,lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_C_stability/accepted/10.1016_j.nanoen.2021.105742__Fig5__C__stability__CsFAMA__Series_1.csv,10.1016/j.nanoen.2021.105742,Fig5_C_stability,10.1016_j.nanoen.2021.105742__Fig5__C__stability__CsFAMA__Series_1,Time,(h),Normalized PCE,,1.0,61,1199.4069622882262,-6.0045007843883695,1193.402461503838,0.5108574266224803,1.0040701119502888,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsenergylett.1c00685_Fig5_C_stability_0cfb070788,True,,lab/data_all/x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/accepted/10.1021_acsenergylett.1c00685__Fig5__C__stability__Li-TFSI__Series_2.csv,10.1021/acsenergylett.1c00685,Fig5_C_stability,10.1021_acsenergylett.1c00685__Fig5__C__stability__Li-TFSI__Series_2,Time,h,Normalized PCE,,1.0,62,354.7038153244942,-0.1975619405488444,354.50625338394536,0.471175334682902,0.9992942095483016,,,,,,,insufficient_duration_for_selected_window
10.1021_acsenergylett.1c00685_Fig5_C_stability_6ce80c874e,True,,lab/data_all/x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/accepted/10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-FSI__Series_1.csv,10.1021/acsenergylett.1c00685,Fig5_C_stability,10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-FSI__Series_1,Time,h,Normalized PCE,,1.0,62,354.7038153244942,0.965401388383924,355.6692167128781,0.4015596648142812,0.9920925885274096,,,,,,,insufficient_duration_for_selected_window
10.1021_acsenergylett.1c00685_Fig5_C_stability_1fd7516ce7,True,,lab/data_all/x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/accepted/10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-PFSI__Series_3.csv,10.1021/acsenergylett.1c00685,Fig5_C_stability,10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-PFSI__Series_3,Time,h,Normalized PCE,,1.0,62,354.7038153244942,-0.1975619405488444,354.50625338394536,0.5047828994470639,1.0016947498885986,,,,,,,insufficient_duration_for_selected_window
10.1039_c9ta01094g_Fig5_C_stability_1b2a73b950,True,,lab/data_all/x_time_h/10.1039_c9ta01094g/Fig5_C_stability/accepted/10.1039_c9ta01094g__Fig5__C__stability__CuScN_rG0_@_85_%c__Series_2.csv,10.1039/c9ta01094g,Fig5_C_stability,10.1039_c9ta01094g__Fig5__C__stability__CuScN_rG0_@_85_%c__Series_2,Time,(h),Normalized PCE,,1.0,128,880.9043072951156,108.3961792144024,989.300486509518,0.9654809893365672,1.0089630437487531,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1002_adma.201706126_Fig5_C_stability_performance_curve_e3cc067d22,True,,lab/data_all/x_time_h/10.1002_adma.201706126/Fig5_C_stability_performance_curve/accepted/10.1002_adma.201706126__Fig5__C__stability_performance_curve__CB_with_0.0_mg_ml_PBDB-T__Series_2.csv,10.1002/adma.201706126,Fig5_C_stability_performance_curve,10.1002_adma.201706126__Fig5__C__stability_performance_curve__CB_with_0.0_mg_ml_PBDB-T__Series_2,Time,hours,Normalized PCE,,1.0,68,3590.783910161037,1.296935384127096,3592.0808455451643,0.5045445097281288,0.9953316814809448,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1002_aenm.201902472_Fig5_C_stability_performance_curve_2aefd02ffc,True,,lab/data_all/x_time_h/10.1002_aenm.201902472/Fig5_C_stability_performance_curve/accepted/10.1002_aenm.201902472__Fig5__C__stability_performance_curve__UVCA_without_Paraffin__Series_1.csv,10.1002/aenm.201902472,Fig5_C_stability_performance_curve,10.1002_aenm.201902472__Fig5__C__stability_performance_curve__UVCA_without_Paraffin__Series_1,Time (h),h,PCE (norm),norm,1.0,32,336.38393794478355,-3.794158330921462,332.5897796138621,0.7193329025472689,1.0288638714424894,,,,,,,insufficient_duration_for_selected_window
10.1016_j.cej.2020.126152_Fig5_C_stability_performance_curve_872c1209be,True,,lab/data_all/x_time_h/10.1016_j.cej.2020.126152/Fig5_C_stability_performance_curve/accepted/10.1016_j.cej.2020.126152__Fig5__C__stability_performance_curve__Pristine__Series_1.csv,10.1016/j.cej.2020.126152,Fig5_C_stability_performance_curve,10.1016_j.cej.2020.126152__Fig5__C__stability_performance_curve__Pristine__Series_1,Time (h),(h),Normalized PCE (%),(%),1.0,108,294.399482702309,-1.5623848505248432,292.83709785178416,0.0137231222671534,1.0037835644909754,,,,,,,insufficient_duration_for_selected_window
10.1016_j.jechem.2020.05.047_Fig5_C_stability_performance_curve_fa89d7b08d,True,,lab/data_all/x_time_h/10.1016_j.jechem.2020.05.047/Fig5_C_stability_performance_curve/accepted/10.1016_j.jechem.2020.05.047__Fig5__C__stability_performance_curve__W_OTBUP__Series_1.csv,10.1016/j.jechem.2020.05.047,Fig5_C_stability_performance_curve,10.1016_j.jechem.2020.05.047__Fig5__C__stability_performance_curve__W_OTBUP__Series_1,Time(h),(h),Normalized PCE,,1.0,41,495.02158291925014,-5.290832140385618,489.7307507788645,0.7313595551220589,0.979886539023097,,,,,,,insufficient_duration_for_selected_window
10.1016_j.jpowsour.2020.227938_Fig5_C_stability_performance_curve_117019f8aa,True,,lab/data_all/x_time_day/10.1016_j.jpowsour.2020.227938/Fig5_C_stability_performance_curve/accepted/10.1016_j.jpowsour.2020.227938__Fig5__C__stability_performance_curve__spiro-OMeTAD__Series_2.csv,10.1016/j.jpowsour.2020.227938,Fig5_C_stability_performance_curve,10.1016_j.jpowsour.2020.227938__Fig5__C__stability_performance_curve__spiro-OMeTAD__Series_2,Time,days,Normalized PCE,,24.0,40,211.04697615451192,0.9737074502371694,9.767331456675166,0.7637581234047169,1.062389917319887,,,,,,,insufficient_duration_for_selected_window
