curve_id,status,reason,n_original_points,pce_max_0_200h,pce_min_normalized,max_x_hours,n_unique_t,t_coverage_pct,top_dir,doi,figure_label,series_id,unit_label
x_time_h/10.1016_j.jechem.2019.08.015/Fig5_D_stability_performance_curve_ff/10.1016_j.jechem.2019.08.015__Fig5__D__stability_performance_curve_ff__IDT1__Series_2.csv,included,OK,64,19.52468221503364,0.8623230295207743,197.9048585235334,26,98.9524292617667,x_time_h,10.1016/j.jechem.2019.08.015,Fig5_D,Series_2,hours
x_time_h/10.1016_j.jechem.2019.08.015/Fig5_D_stability_performance_curve_ff/10.1016_j.jechem.2019.08.015__Fig5__D__stability_performance_curve_ff__IDT2__Series_1.csv,included,OK,64,15.913653048281128,0.9310891540918748,197.90485852353336,26,98.95242926176668,x_time_h,10.1016/j.jechem.2019.08.015,Fig5_D,Series_1,hours
x_time_h/10.1016_j.jechem.2019.08.015/Fig5_D_stability_performance_curve_ff/10.1016_j.jechem.2019.08.015__Fig5__D__stability_performance_curve_ff__Spiro-OMeTAD__Series_3.csv,included,OK,64,19.239838476967464,0.8605027641005069,197.90485852353336,26,98.95242926176668,x_time_h,10.1016/j.jechem.2019.08.015,Fig5_D,Series_3,hours
x_time_h/10.1016_j.jechem.2019.09.014/Fig7_D_pce/10.1016_j.jechem.2019.09.014__Fig7__D__pce__Pristine__Series_1.csv,included,OK,82,0.9911926652451306,0.5191649586802165,196.58168156714368,47,98.29084078357184,x_time_h,10.1016/j.jechem.2019.09.014,Fig7_D,Series_1,hours
x_time_h/10.1016_j.jechem.2019.10.006/Fig4_D_stability_performance_curve_pce/10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 93% of window)",38,,,186.69824720823823,8,93.34912360411911,x_time_h,10.1016/j.jechem.2019.10.006,Fig4_D,Series_2,hours
x_time_h/10.1016_j.jechem.2019.10.006/Fig4_F_stability_performance_curve_voc/10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1.csv,excluded,Curve max time 148.9h < 200.0h (curve too short),40,,,150.1604971249982,40,75.0802485624991,x_time_h,10.1016/j.jechem.2019.10.006,Fig4_F,Series_1,hours
x_time_h/10.1016_j.jechem.2020.05.047/Fig5_C_stability_performance_curve/10.1016_j.jechem.2020.05.047__Fig5__C__stability_performance_curve__W_OTBUP__Series_1.csv,included,OK,41,0.979886539023097,0.8287105328276525,198.0086331677,17,99.00431658385,x_time_h,10.1016/j.jechem.2020.05.047,Fig5_C,Series_1,hours
x_time_h/10.1016_j.jechem.2020.06.019/Fig6_A_jv_curve_stability_performance_pce/10.1016_j.jechem.2020.06.019__Fig6__A__jv_curve_stability_performance_pce__DIP-KCI__Series_3.csv,included,OK,68,1.0005360934180447,0.9957961064401541,198.63589178011682,28,99.31794589005841,x_time_h,10.1016/j.jechem.2020.06.019,Fig6_A,Series_3,hours
x_time_h/10.1016_j.jechem.2020.06.019/Fig6_A_jv_curve_stability_performance_pce/10.1016_j.jechem.2020.06.019__Fig6__A__jv_curve_stability_performance_pce__Pristine__Series_1.csv,included,OK,68,1.0032840440515807,0.9103053493458217,198.63589178011682,28,99.31794589005841,x_time_h,10.1016/j.jechem.2020.06.019,Fig6_A,Series_1,hours
x_time_h/10.1016_j.jechem.2020.06.019/Fig6_A_jv_curve_stability_performance_pce/10.1016_j.jechem.2020.06.019__Fig6__A__jv_curve_stability_performance_pce__SIP-KCI__Series_2.csv,included,OK,66,0.9996559225573302,0.9664427021771766,198.63589178011682,28,99.31794589005841,x_time_h,10.1016/j.jechem.2020.06.019,Fig6_A,Series_2,hours
x_time_h/10.1016_j.jechem.2020.06.019/Fig6_B_mppt_stability_performance_curve/10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__DIP-KCI__Series_3.csv,included,OK,67,1.001007927595844,0.984360450697463,191.24599193784354,14,95.62299596892177,x_time_h,10.1016/j.jechem.2020.06.019,Fig6_B,Series_3,hours
x_time_h/10.1016_j.jechem.2020.06.019/Fig6_B_mppt_stability_performance_curve/10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__Pristine__Series_1.csv,included,OK,68,1.001007927595844,0.9296167367518299,191.24599193784354,14,95.62299596892177,x_time_h,10.1016/j.jechem.2020.06.019,Fig6_B,Series_1,hours
x_time_h/10.1016_j.jechem.2020.06.019/Fig6_B_mppt_stability_performance_curve/10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__SIP-KCI__Series_2.csv,included,OK,68,1.001007927595844,0.9550237878800063,191.24599193784354,14,95.62299596892177,x_time_h,10.1016/j.jechem.2020.06.019,Fig6_B,Series_2,hours
x_time_h/10.1016_j.jechem.2020.06.061/Fig2_D_stability_performance_curve_pce_jsc_2/10.1016_j.jechem.2020.06.061__Fig2__D__stability_performance_curve_pce_jsc_2__w_o__Series_1.csv,included,OK,58,1.0039930309140048,0.7022330294486573,199.91679115857386,38,99.95839557928693,x_time_h,10.1016/j.jechem.2020.06.061,Fig2_D,Series_1,hours
x_time_h/10.1016_j.jechem.2020.08.055/Fig4_A_stability_performance_curve/10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1.csv,excluded,"Too few unique time points (3) in [0,200]h window (data spans 78% of window)",56,,,155.2377651510467,3,77.61888257552334,x_time_h,10.1016/j.jechem.2020.08.055,Fig4_A,Series_1,hours
x_time_h/10.1016_j.jechem.2020.08.055/Fig4_B_stability/10.1016_j.jechem.2020.08.055__Fig4__B__stability__FA-0__Series_1.csv,included,OK,78,0.9987938647950042,0.9745419021707815,191.3482884430694,20,95.6741442215347,x_time_h,10.1016/j.jechem.2020.08.055,Fig4_B,Series_1,hours
x_time_h/10.1016_j.jechem.2020.12.022/Fig3_F_stability_performance_curve_pce/10.1016_j.jechem.2020.12.022__Fig3__F__stability_performance_curve_pce__PMP__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 96% of window)",51,,,192.20267200868193,9,96.10133600434096,x_time_h,10.1016/j.jechem.2020.12.022,Fig3_F,Series_1,hours
x_time_h/10.1016_j.jechem.2021.02.017/Fig4_F_stability_performance_curve_voc/10.1016_j.jechem.2021.02.017__Fig4__F__stability_performance_curve_voc__Control__Series_1.csv,included,OK,46,100.44543836557366,0.9646274047932009,199.2393036737938,10,99.6196518368969,x_time_h,10.1016/j.jechem.2021.02.017,Fig4_F,Series_1,hours
x_time_h/10.1016_j.jechem.2021.04.023/Fig3_F_stability_performance_curve_pce/10.1016_j.jechem.2021.04.023__Fig3__F__stability_performance_curve_pce__o—Control__Series_2.csv,included,OK,27,98.33512264753587,0.5160862805764843,197.86745409139158,16,98.93372704569579,x_time_h,10.1016/j.jechem.2021.04.023,Fig3_F,Series_2,hours
x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__Control__Series_1.csv,included,OK,84,0.9979977364631777,0.8598710649184687,197.1755225845581,54,98.58776129227905,x_time_h,10.1016/j.jechem.2021.04.063,Fig6_C,Series_1,hours
x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F-T__Series_2.csv,included,OK,81,1.0004194279529608,0.9298032716067918,197.1755225845581,54,98.58776129227905,x_time_h,10.1016/j.jechem.2021.04.063,Fig6_C,Series_2,hours
x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₂-T__Series_3.csv,included,OK,81,1.0004194279529608,0.9437228799812173,197.17552258455814,54,98.58776129227907,x_time_h,10.1016/j.jechem.2021.04.063,Fig6_C,Series_3,hours
x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₃-T__Series_4.csv,included,OK,80,1.0010248508254065,0.9600844390843334,197.1755225845581,54,98.58776129227905,x_time_h,10.1016/j.jechem.2021.04.063,Fig6_C,Series_4,hours
x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₅-T__Series_5.csv,included,OK,81,1.0004194279529608,0.95461376199367,197.17552258455814,54,98.58776129227907,x_time_h,10.1016/j.jechem.2021.04.063,Fig6_C,Series_5,hours
x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 81% of window)",60,,,162.37132598593746,5,81.18566299296873,x_time_h,10.1016/j.jechem.2021.05.042,Fig6_E,Series_1,hours
x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 81% of window)",59,,,162.37132598593746,5,81.18566299296873,x_time_h,10.1016/j.jechem.2021.05.042,Fig6_E,Series_3,hours
x_time_h/10.1016_j.jechem.2021.05.042/Fig6_F_stability_performance_curve/10.1016_j.jechem.2021.05.042__Fig6__F__stability_performance_curve__Control__Series_3.csv,excluded,Curve max time 195.8h < 200.0h (curve too short),59,,,196.2775014958471,59,98.13875074792355,x_time_h,10.1016/j.jechem.2021.05.042,Fig6_F,Series_3,hours
x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 98% of window)",51,,,195.6439112394614,9,97.8219556197307,x_time_h,10.1016/j.jechem.2021.06.023,Fig6_F,Series_2,hours
x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__CT__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 98% of window)",50,,,195.6439112394614,9,97.8219556197307,x_time_h,10.1016/j.jechem.2021.06.023,Fig6_F,Series_1,hours
x_time_h/10.1016_j.jechem.2021.07.011/Fig6_D_pce/10.1016_j.jechem.2021.07.011__Fig6__D__pce__SnO₂__Series_2.csv,included,OK,40,0.9943902724913394,0.9493070903706435,193.60632727792392,11,96.80316363896196,x_time_h,10.1016/j.jechem.2021.07.011,Fig6_D,Series_2,hours
x_time_h/10.1016_j.jechem.2021.08.021/Fig5_G_stability_performance_curve_pce_voc/10.1016_j.jechem.2021.08.021__Fig5__G__stability_performance_curve_pce_voc__w_o_GABr__Series_2.csv,excluded,Curve max time 117.7h < 200.0h (curve too short),55,,,116.71451249249121,55,58.357256246245605,x_time_h,10.1016/j.jechem.2021.08.021,Fig5_G,Series_2,hours
x_time_h/10.1016_j.jechem.2021.08.021/Fig5_H_voc/10.1016_j.jechem.2021.08.021__Fig5__H__voc__w_o_GABr__Series_1.csv,included,OK,51,0.9834433279203187,0.9727965528048634,194.94709319176278,11,97.47354659588139,x_time_h,10.1016/j.jechem.2021.08.021,Fig5_H,Series_1,hours
x_time_h/10.1016_j.jmat.2021.02.004/Fig6_A_stability_performance_curve/10.1016_j.jmat.2021.02.004__Fig6__A__stability_performance_curve__o-Control__Series_1.csv,included,OK,50,1.00511556007218,0.8707065153889826,194.53849188865172,28,97.26924594432586,x_time_h,10.1016/j.jmat.2021.02.004,Fig6_A,Series_1,hours
x_time_h/10.1016_j.jmat.2021.02.004/Fig6_B_stability_performance_curve/10.1016_j.jmat.2021.02.004__Fig6__B__stability_performance_curve__o-Control__Series_1.csv,included,OK,52,1.0031536013392834,0.9650799634179154,188.19650520945197,11,94.09825260472599,x_time_h,10.1016/j.jmat.2021.02.004,Fig6_B,Series_1,hours
x_time_h/10.1016_j.jmat.2021.08.007/Fig6_A_stability_performance_curve/10.1016_j.jmat.2021.08.007__Fig6__A__stability_performance_curve__1.0_wt%_CNDs__Series_2.csv,excluded,Curve max time 160.2h < 200.0h (curve too short),59,,,161.9576050008189,59,80.97880250040944,x_time_h,10.1016/j.jmat.2021.08.007,Fig6_A,Series_2,hours
x_time_h/10.1016_j.jmat.2021.08.007/Fig6_A_stability_performance_curve/10.1016_j.jmat.2021.08.007__Fig6__A__stability_performance_curve__pristine__Series_1.csv,excluded,Curve max time 118.1h < 200.0h (curve too short),43,,,117.27964500059298,43,58.63982250029649,x_time_h,10.1016/j.jmat.2021.08.007,Fig6_A,Series_1,hours
x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DBP__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 93% of window)",39,,,185.1601133514298,8,92.5800566757149,x_time_h,10.1016/j.jmrt.2021.04.070,Fig4_F,Series_1,hours
x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DEP__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 93% of window)",38,,,185.16011335142974,8,92.58005667571487,x_time_h,10.1016/j.jmrt.2021.04.070,Fig4_F,Series_2,hours
x_time_h/10.1016_j.jmrt.2021.12.012/Fig14_D_stability_performance_curve_pce/10.1016_j.jmrt.2021.12.012__Fig14__D__stability_performance_curve_pce__HTM_free__Series_3.csv,excluded,Curve max time 165.6h < 200.0h (curve too short),49,,,162.9772289441731,49,81.48861447208655,x_time_h,10.1016/j.jmrt.2021.12.012,Fig14_D,Series_3,hours
x_time_h/10.1016_j.jmrt.2021.12.012/Fig14_D_stability_performance_curve_pce/10.1016_j.jmrt.2021.12.012__Fig14__D__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,excluded,Curve max time 166.3h < 200.0h (curve too short),52,,,166.2367735230566,52,83.1183867615283,x_time_h,10.1016/j.jmrt.2021.12.012,Fig14_D,Series_2,hours
x_time_h/10.1016_j.jmrt.2021.12.012/Fig14_D_stability_performance_curve_pce/10.1016_j.jmrt.2021.12.012__Fig14__D__stability_performance_curve_pce__ZnPor_rGO_CuO_bio-nanocomposite__Series_1.csv,excluded,Curve max time 165.3h < 200.0h (curve too short),52,,,166.23677352305657,52,83.11838676152828,x_time_h,10.1016/j.jmrt.2021.12.012,Fig14_D,Series_1,hours
x_time_h/10.1016_j.jmst.2021.05.084/Fig5_B_stability_performance_curve_pce/10.1016_j.jmst.2021.05.084__Fig5__B__stability_performance_curve_pce__0wt%__Series_2.csv,excluded,Curve max time 158.1h < 200.0h (curve too short),53,,,158.00980887263182,53,79.00490443631591,x_time_h,10.1016/j.jmst.2021.05.084,Fig5_B,Series_2,hours
x_time_h/10.1016_j.joule.2017.11.006/Fig3_A_pce/10.1016_j.joule.2017.11.006__Fig3__A__pce__PCBM__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 89% of window)",36,,,177.32054490519295,8,88.66027245259647,x_time_h,10.1016/j.joule.2017.11.006,Fig3_A,Series_2,hours
x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-IPA__Series_3.csv,included,OK,116,1.0911323046173356,0.9245595520146812,191.61860238257367,22,95.80930119128683,x_time_h,10.1016/j.joule.2018.10.011,Fig4_E,Series_3,hours
x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-Tol__Series_2.csv,included,OK,115,0.9988481833859842,0.8568743469561373,191.6186023825736,22,95.8093011912868,x_time_h,10.1016/j.joule.2018.10.011,Fig4_E,Series_2,hours
x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA__Series_1.csv,included,OK,116,1.0027527385805066,0.8851760943101499,191.61860238257367,22,95.80930119128683,x_time_h,10.1016/j.joule.2018.10.011,Fig4_E,Series_1,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_A_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__A__stability_performance_curve_pce__(PA)₂(MA)₃Pb₄I₁₃__Series_2.csv,excluded,"Too few unique time points (3) in [0,200]h window (data spans 78% of window)",52,,,155.75390793082966,3,77.87695396541483,x_time_h,10.1016/j.joule.2018.11.026,Fig6_A,Series_2,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_A_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__A__stability_performance_curve_pce__MAPbI₃__Series_3.csv,excluded,"Too few unique time points (3) in [0,200]h window (data spans 78% of window)",52,,,155.75390793082966,3,77.87695396541483,x_time_h,10.1016/j.joule.2018.11.026,Fig6_A,Series_3,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_B_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__B__stability_performance_curve_pce__(PA)2(MA)₃Pb413__Series_2.csv,excluded,Curve max time 167.4h < 200.0h (curve too short),52,,,168.47091184511441,52,84.23545592255721,x_time_h,10.1016/j.joule.2018.11.026,Fig6_B,Series_2,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_B_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__B__stability_performance_curve_pce__MAPbl₃__Series_3.csv,excluded,Curve max time 165.1h < 200.0h (curve too short),51,,,165.1675606324651,51,82.58378031623255,x_time_h,10.1016/j.joule.2018.11.026,Fig6_B,Series_3,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_C_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__C__stability_performance_curve_pce__0-(PA)2(MA)₃Pb₂13-_MAPb13__Series_2.csv,excluded,Curve max time 166.6h < 200.0h (curve too short),52,,,167.60389885299588,52,83.80194942649794,x_time_h,10.1016/j.joule.2018.11.026,Fig6_C,Series_2,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_C_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__C__stability_performance_curve_pce__MAPb13__Series_3.csv,excluded,Curve max time 166.6h < 200.0h (curve too short),52,,,167.60389885299588,52,83.80194942649794,x_time_h,10.1016/j.joule.2018.11.026,Fig6_C,Series_3,hours
x_time_h/10.1016_j.joule.2018.11.026/Fig6_D_stability_performance_curve_pce/10.1016_j.joule.2018.11.026__Fig6__D__stability_performance_curve_pce__(PA)₂(MA)₃Pb₄I₁₃__Series_1.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 89% of window)",51,,,178.26217788244685,4,89.13108894122342,x_time_h,10.1016/j.joule.2018.11.026,Fig6_D,Series_1,hours
x_time_h/10.1016_j.joule.2019.07.030/Fig5_A_stability_performance_curve_ff_pce/10.1016_j.joule.2019.07.030__Fig5__A__stability_performance_curve_ff_pce__w_o_DBL__Series_2.csv,included,OK,26,14.753533244059225,0.811845635181601,184.16727126956175,11,92.08363563478088,x_time_h,10.1016/j.joule.2019.07.030,Fig5_A,Series_2,hours
x_time_h/10.1016_j.joule.2019.07.030/Fig5_B_mppt_stability_performance_curve_pce/10.1016_j.joule.2019.07.030__Fig5__B__mppt_stability_performance_curve_pce__w_o_DBL__Series_1.csv,included,OK,26,14.621310144523132,0.8810065169036749,186.10806605061995,11,93.05403302530998,x_time_h,10.1016/j.joule.2019.07.030,Fig5_B,Series_1,hours
x_time_h/10.1016_j.joule.2020.12.003/Fig6_C_mppt_stability_performance_curve_pce/10.1016_j.joule.2020.12.003__Fig6__C__mppt_stability_performance_curve_pce__o-w_Spiro__Series_2.csv,excluded,Curve max time 173.6h < 200.0h (curve too short),12,,,170.01448328693112,12,85.00724164346556,x_time_h,10.1016/j.joule.2020.12.003,Fig6_C,Series_2,hours
x_time_h/10.1016_j.joule.2021.06.001/Fig4_E_stability_performance_curve_pce/10.1016_j.joule.2021.06.001__Fig4__E__stability_performance_curve_pce__Control__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 92% of window)",54,,,184.44910708786603,6,92.22455354393301,x_time_h,10.1016/j.joule.2021.06.001,Fig4_E,Series_1,hours
x_time_h/10.1016_j.joule.2021.06.001/Fig4_F_stability_performance_curve_pce/10.1016_j.joule.2021.06.001__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,included,OK,54,0.9401029786204445,0.8547819520742125,184.50148624365332,11,92.25074312182666,x_time_h,10.1016/j.joule.2021.06.001,Fig4_F,Series_1,hours
