curve_id,source_file,relative_source,validation_file,doi,record_id,legend,time_factor_to_hours,n_original_points,duration_hours,covers_window,n_points_in_window,maximum_relative_gap,points_first_quarter,points_last_quarter,cluster,bmu_distance,assignment_margin
Ccb75cfade4,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce__PsCw_O_encapsulation__Series_2.csv,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce__PsCw_O_encapsulation__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/validation_result.json,10.1016/j.rser.2021.111608,10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce,PsCw/O encapsulation,1.0,161,2092.967453454909,True,23,0.0436034886136441,6,5,0,2.073553127782369,0.4709934802005658
C8ed51539c4,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__Partial'_Encapsulation__Series_1.csv,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__Partial'_Encapsulation__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/validation_result.json,10.1016/j.rser.2021.111608,10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce,Partial' Encapsulation,1.0,76,552.4089718683733,True,41,0.0245515098608167,11,10,1,0.21300204068131237,0.683764767904091
C511b599874,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.csv,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/validation_result.json,10.1016/j.scib.2021.02.029,10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve,C60,1.0,67,818.6380742812376,True,25,0.0413453572869313,7,6,2,0.35763008757271353,0.5610260553113984
C2e4ed94b2f,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.csv,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2016.10.003,10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce,Sprayed TiO₂,1.0,43,555.7151898307516,True,23,0.0441043801452979,6,5,3,0.5783405748897188,0.05946413646702446
C4038e887c5,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__FAPbI3__Series_1.csv,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__FAPbI3__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2018.09.057,10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce,FAPbI3,1.0,61,2362.911114417941,True,8,0.1312728396898857,2,2,1,0.3292372918950377,0.7219886323386766
Cadeeca9d60,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__MAPbI3__Series_2.csv,x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce__MAPbI3__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2018.09.057/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2018.09.057,10.1016_j.solener.2018.09.057__Fig7__A__stability_performance_curve_pce,MAPbI3,1.0,61,2362.911114417941,True,8,0.1312728396898857,2,2,1,0.29910647766373527,0.7408101751855526
C38d7fd599e,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.csv,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2019.10.080,10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce,(a) Spiro - 0.04mmol,1.0,76,501.3992645168315,True,45,0.0222844117563039,12,11,2,0.15867289412303132,0.8532214428953195
C6cf6449a85,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.csv,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2019.10.080,10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce,(a) Spiro -0.06mmol,1.0,72,504.6998111740743,True,43,0.0236948268156843,11,11,2,0.12331510358475695,0.8750638155286478
C3382a4dc81,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.csv,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2019.11.030,10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce,CH₃NH₃PbI₃ (w/o BL),1.0,144,480.11101776780015,True,90,0.0111913990155665,23,22,2,0.1818659629404012,0.8021950928929092
C99e62abb8a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA_IL__Series_1.csv,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA_IL__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/validation_result.json,10.1016/j.solener.2020.02.025,10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve,CsF:SnO₂/CsFAMA/IL,1.0,86,829.4997928428692,True,31,0.032529403640897,8,7,1,0.24196425430452803,0.7792343651531279
C396c8e0609,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA__Series_2.csv,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/validation_result.json,10.1016/j.solener.2020.02.025,10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve,CsF:SnO₂/CsFAMA,1.0,78,761.1880451969857,True,31,0.032529403640897,8,7,2,0.5753964983630845,0.6148649618854762
Ccabc8c06cd,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.csv,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/validation_result.json,10.1016/j.solener.2020.02.085,10.1016_j.solener.2020.02.085__Fig6__whole__figure,W/O a sandwich structure,1.0,67,980.6025525508384,True,21,0.0495253814419616,6,5,1,0.1709113381769946,0.8327743213544768
Cbdbf9f579b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted/10.1016_j.solener.2020.04.021__Fig5__whole__stability__Spin_coating__Series_2.csv,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted/10.1016_j.solener.2020.04.021__Fig5__whole__stability__Spin_coating__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/validation_result.json,10.1016/j.solener.2020.04.021,10.1016_j.solener.2020.04.021__Fig5__whole__stability,Spin coating,1.0,81,747.8769154782906,True,33,0.0311615381449288,9,8,1,0.1979780668058636,0.7000294197412542
Cc88166e4b2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted/10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve__without_PEABr__Series_1.csv,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted/10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve__without_PEABr__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/validation_result.json,10.1016/j.solener.2020.05.042,10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve,without PEABr,1.0,62,1297.0673314316132,True,15,0.0708779962530938,4,4,1,0.042920597261312185,0.9513771652462453
C0d4082e9a7,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce__Controlled__Series_1.csv,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce__Controlled__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2020.06.057,10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce,Controlled,1.0,29,379.91926927434423,True,23,0.0452284844374221,6,6,3,0.5437194837080588,0.4828649079490198
C17ef19a2e8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce__PCBM_Ag__Series_2.csv,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce__PCBM_Ag__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2020.07.050,10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce,PCBM/Ag,1.0,114,948.2642374965832,True,36,0.0279723963863299,9,9,0,0.7554639004087381,0.36752702347661076
C8f5e53fd07,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.csv,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2020.07.050,10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce,PCBM/Ag,1.0,114,948.2863048759524,True,36,0.0279730473414736,9,9,2,0.3443995503834087,0.5415108608603474
Cbb0835cd53,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce__H2O-SnO2$__Series_1.csv,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce__H2O-SnO2$__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2020.12.002,10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce,H2O-SnO2$,1.0,82,301.8216421195613,True,81,0.012420643708624,21,20,1,0.25666641109100974,0.5784901149361537
Cde6113848a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2021.02.035/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.02.035__Fig6__A__stability_performance_curve_pce__Series_1__Series_1.csv,x_time_h/10.1016_j.solener.2021.02.035/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.02.035__Fig6__A__stability_performance_curve_pce__Series_1__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2021.02.035/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2021.02.035,10.1016_j.solener.2021.02.035__Fig6__A__stability_performance_curve_pce,,1.0,55,1082.2072843130152,True,15,0.0668029187847541,4,3,1,0.4170316492668869,0.059293059875765795
Cf14c001741,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2021.06.001/Fig7_C_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__C__stability_performance_curve_pce__Control__Series_2.csv,x_time_h/10.1016_j.solener.2021.06.001/Fig7_C_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__C__stability_performance_curve_pce__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2021.06.001/Fig7_C_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2021.06.001,10.1016_j.solener.2021.06.001__Fig7__C__stability_performance_curve_pce,Control,1.0,50,1947.740314165216,True,8,0.1324993410996747,2,2,1,0.28770435213837214,0.7481712537528582
C1e1694876b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2021.06.001/Fig7_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,x_time_h/10.1016_j.solener.2021.06.001/Fig7_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solener.2021.06.001/Fig7_D_stability_performance_curve_pce/validation_result.json,10.1016/j.solener.2021.06.001,10.1016_j.solener.2021.06.001__Fig7__D__stability_performance_curve_pce,Control,1.0,51,395.0256109605006,True,38,0.0263350407307003,10,9,3,0.18925093847270713,0.7715254328043917
C0ca7f141cc,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO-SnO₂__Series_2.csv,x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO-SnO₂__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/validation_result.json,10.1016/j.solmat.2015.09.054,10.1016_j.solmat.2015.09.054__Fig9__whole__figure,ZnO-SnO₂,1.0,59,695.7128896256704,True,26,0.0399834994037743,7,7,1,0.3463605723003146,0.4106331473905043
Cc5d518d867,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO__Series_3.csv,x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/validation_result.json,10.1016/j.solmat.2015.09.054,10.1016_j.solmat.2015.09.054__Fig9__whole__figure,ZnO,1.0,59,695.7128896256704,True,26,0.0399834994037742,7,7,1,0.16841858359107711,0.8170186955593589
C9fc41cdb1f,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/accepted/10.1016_j.solmat.2019.110351__Fig11__whole__figure__PEDOT_PSS__Series_1.csv,x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/accepted/10.1016_j.solmat.2019.110351__Fig11__whole__figure__PEDOT_PSS__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/validation_result.json,10.1016/j.solmat.2019.110351,10.1016_j.solmat.2019.110351__Fig11__whole__figure,PEDOT:PSS,1.0,69,597.1839673657098,True,35,0.0292737238904761,9,9,1,0.1679699091131974,0.8356867283767507
Cf5c8ab2926,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Modified_PSCs_with_GQDs__Series_1.csv,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Modified_PSCs_with_GQDs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce,Modified PSCs with GQDs,1.0,73,548.1721777304615,True,40,0.0253783415615957,10,10,1,0.15389625601957432,0.782009500959111
C1bbd5bf36c,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce,Unmodified PSCs,1.0,70,532.9451727935043,True,39,0.0507566831231909,9,10,2,0.4158234599130509,0.344550883147951
C056c0db7ef,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/accepted/10.1016_j.solmat.2020.110460__Fig4__whole__pce__HTM-free__Series_2.csv,x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/accepted/10.1016_j.solmat.2020.110460__Fig4__whole__pce__HTM-free__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/validation_result.json,10.1016/j.solmat.2020.110460,10.1016_j.solmat.2020.110460__Fig4__whole__pce,HTM-free,1.0,65,746.5780539112903,True,26,0.0388842736412133,7,6,1,0.27047080890593017,0.7498944633598891
Cc062a2e872,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/accepted/10.1016_j.solmat.2020.110527__Fig8__whole__stability__Control__Series_1.csv,x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/accepted/10.1016_j.solmat.2020.110527__Fig8__whole__stability__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/validation_result.json,10.1016/j.solmat.2020.110527,10.1016_j.solmat.2020.110527__Fig8__whole__stability,Control,1.0,78,2096.0757008364735,True,12,0.0907392078284188,3,3,1,0.07518703579878509,0.918495070952041
